Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IMappingLoader,0,3,0,0,0,19,3,3,1,0,1,2
IMappingSource,0,1,0,0,0,4,1,1,0,0,0,3
IMappingsProvider,0,1,0,0,0,8,1,2,0,0,0,0
CfgXmlHelper,10,2,0,8,1,63,7,0,0,0.7,3,3
ConfigurationSectionHandler,0,1,0,0,0,13,1,0,0,0,1,0
INHVConfiguration,0,0,4,0,0,31,0,2,0,0,0,3
MappingConfiguration,3,10,3,0,7,143,27,0,0,0.3,1,7
XmlConfiguration,4,13,4,0,2,158,27,0,1,0.92,5,4
ValidatorInitializer,1,3,0,0,2,80,9,0,0,0,9,1
Environment,12,3,2,9,0,105,7,0,0,0.93,4,8
XmlMappingLoader,3,10,1,1,10,146,24,0,2,0.8,8,2
AllDefinitions,0,3,0,0,3,16,3,0,0,0,1,0
FluentConfiguration,4,15,5,0,9,118,20,0,2,0.78,5,1
IFluentConfiguration,0,8,1,0,0,15,8,1,0,0,2,0
IGuidConstraints,0,1,0,0,0,4,1,1,0,0,0,0
IInstanceConstraints,0,2,0,0,0,5,2,1,0,0,1,1
BaseMappingsProvider,1,2,0,0,1,22,4,0,1,0,3,0
ISatisfier,0,2,0,0,0,5,2,1,0,0,1,0
FluentMappingLoader,2,10,0,0,9,102,23,0,2,0.7,5,1
IBooleanConstraints,0,2,0,0,0,5,2,1,0,0,0,0
IBasicChainableConstraint,0,0,1,0,0,6,0,2,0,0,0,0
IChainableConstraint,0,2,0,0,0,5,2,1,1,0,0,0
ICollectionConstraints,0,7,0,0,0,10,7,1,0,0,0,1
IConstraintAggregator,0,2,0,0,0,5,2,1,0,0,0,10
IConstraints,0,2,0,0,0,5,2,1,0,0,0,1
IDateTimeConstraints,0,2,0,0,0,5,2,1,0,0,0,0
IFloatConstraints,0,8,0,0,0,11,8,1,0,0,0,0
IIntegerConstraints,0,6,0,0,0,9,6,1,0,0,0,1
INhIntegration,0,4,1,0,0,10,4,1,0,0,0,0
IRelationshipConstraints,0,2,0,0,0,5,2,1,0,0,0,1
IRuleArgsOptions,0,2,0,0,0,5,2,1,0,0,0,0
IStringConstraints,0,17,0,0,0,20,17,1,1,0,0,1
IValidationDefinition,0,25,1,0,0,46,25,1,0,0,0,4
ValidationDef,1,33,1,0,31,152,33,1,1,0.91,10,0
ChainableConstraintBase,0,1,2,0,1,19,2,1,1,0,0,2
ChainableConstraint,0,3,1,0,3,33,6,0,2,0,4,2
BaseConstraints,0,3,2,0,3,27,3,8,1,0,2,0
BooleanConstraints,0,3,0,0,3,16,3,0,2,0,3,1
CollectionConstraints,0,11,0,0,11,61,11,0,2,0,13,1
DateTimeConstraints,0,5,0,0,5,28,5,0,2,0,7,1
GuidConstraints,0,2,0,0,2,12,2,0,2,0,2,1
FinalRuleArgsOptions,1,3,0,0,3,31,7,0,1,0,4,1
FloatConstraints,0,11,0,0,11,52,11,0,2,0,12,1
InstanceConstraints,1,3,1,0,3,26,3,0,1,0,6,0
IntegerConstraints,0,9,0,0,9,44,9,0,2,0,11,1
NhIntegration,1,5,1,0,5,33,5,0,1,0,2,0
RelationshipConstraints,0,3,0,0,3,17,3,0,2,0,5,1
StringConstraints,0,20,0,0,20,90,20,0,2,0,18,1
DelegatedSimpleConstraint,1,2,0,0,2,18,3,0,1,0,1,5
DelegatedValidatorAttribute,1,1,2,0,1,21,1,0,1,0,1,6
AbstractLuhnValidator,2,1,1,0,1,39,8,1,0,1,1,0
AssertFalseAttribute,1,1,1,0,1,31,3,0,1,1,1,2
AssertTrueAttribute,1,1,1,0,1,31,3,0,1,1,1,2
CreditCardNumberAttribute,1,0,1,0,0,17,0,0,1,0,0,2
CreditCardNumberValidator,0,0,1,0,0,9,0,0,1,0,0,0
DecimalMaxAttribute,1,5,2,0,5,63,9,0,1,1,3,2
DecimalMinAttribute,1,5,2,0,5,62,9,0,1,1,3,2
DelegatedConstraint,1,2,0,0,2,18,3,0,1,0,1,6
DigitsAttribute,1,5,3,0,4,100,10,0,1,1,1,4
EANAttribute,3,1,1,0,1,53,7,0,1,1,1,3
EmailAttribute,5,1,1,0,1,39,4,0,1,0.8,1,2
EmbeddedRuleArgsAttribute,1,1,2,0,1,51,1,24,1,0,0,0
IsNumericAttribute,0,3,1,0,2,29,3,0,2,0,1,1
WithinAttribute,1,5,3,0,5,86,12,0,2,0.8,3,2
FileExistsAttribute,1,1,1,0,1,32,3,0,2,1,1,2
FutureAttribute,1,1,1,0,1,32,3,0,2,1,1,2
IBANAttribute,3,7,1,0,1,165,18,0,2,0.79,1,2
IPAddressAttribute,1,1,1,0,1,36,4,0,2,1,1,2
MaxAttribute,1,4,2,0,4,62,8,0,2,1,3,3
MinAttribute,1,4,2,0,4,58,8,0,2,1,3,3
NotEmptyAttribute,1,1,1,0,1,40,4,0,2,1,1,3
LengthAttribute,1,5,3,0,5,64,8,0,2,1,3,2
NotNullAttribute,0,3,1,0,3,35,5,1,2,0,4,4
NotNullNotEmptyAttribute,0,2,0,0,2,29,4,0,3,0,1,4
PastAttribute,0,2,1,0,2,30,4,0,2,0,1,2
PatternAttribute,3,6,3,0,5,58,6,0,2,0.61,1,2
RangeAttribute,3,5,3,0,5,96,12,0,2,0.4,3,3
SizeAttribute,2,3,3,0,3,83,7,0,2,0.83,1,2
