Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NHibernate.UserTypes.Oracle,BFileType,C:\repos\JamesKovacs_nhcontrib\src\NHibernate.UserTypes.Oracle\src\NHibernate.UserTypes.Oracle\BFileType.cs,NullSafeSet,The length of the statement  "			cmdText = cmdText.Replace (string.Format (":p{0}' :p{1}"' index' index + 1)' string.Format ("{0}(:p{1}' :p{2})"' DbFunc' index' index + 1)); " is 140.
Long Statement,NHibernate.UserTypes.Oracle,BFileType,C:\repos\JamesKovacs_nhcontrib\src\NHibernate.UserTypes.Oracle\src\NHibernate.UserTypes.Oracle\BFileType.cs,NullSafeSet,The length of the statement  "			cmdText = cmdText.Replace (string.Format (":p{0}' ROWID = :p{1}"' index' index + 1)' string.Format ("{0}(:p{1}' :p{2})"' DbFunc' index' index + 1)); " is 148.
