Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AbstractRenderer,2,7,1,0,6,52,10,4,1,1,2,0
BasicRenderer,6,16,0,0,8,487,78,0,2,0.83,6,0
ClassMapping,12,28,27,0,15,930,127,0,1,0.93,11,13
ClassName,4,8,5,0,6,113,11,0,0,0.79,3,6
OptionAttribute,1,3,6,0,1,44,3,0,0,0.33,0,1
CodeGenerator,5,6,0,0,2,220,38,0,0,0,15,2
CommandLineParser,4,8,2,0,4,132,25,1,0,0.66,2,0
ConfigurationValidationException,0,4,0,0,3,19,4,0,0,0,0,2
ConfigurationValidator,3,5,2,0,3,52,8,0,0,0.6,1,1
DOMRenderer,0,1,0,0,1,9,1,0,2,0,1,0
FieldProperty,12,9,22,0,6,220,14,0,1,0.82,4,6
FinderRenderer,7,8,0,0,6,303,21,0,2,0.88,6,1
Generator,12,11,1,1,4,218,40,0,0,0.89,7,1
ICanProvideStream,0,2,0,0,0,8,2,1,0,0,1,1
IFileCreationObserver,0,1,0,0,0,7,1,0,0,0,0,2
LanguageTool,0,12,0,0,12,221,45,0,0,0,5,3
MappingElement,3,7,4,0,7,76,7,2,0,0.81,2,4
MetaAttributeHelper,0,6,0,0,3,134,22,0,0,0,2,3
MethodSignatureBuilder,5,5,4,0,4,97,10,0,0,0.68,0,1
Hbm2NetParameters,0,1,3,0,1,24,1,0,1,0,0,1
NotEnougthParametersException,0,4,0,0,3,25,4,0,0,0,0,2
QueryBuilder,12,4,6,4,3,141,4,0,0,0.9,5,1
IRenderer,0,4,1,0,0,45,4,1,0,0,1,1
SourceFileInfoMap,2,3,1,0,2,27,3,0,0,0.33,1,2
SubclassMapping,6,1,7,0,1,77,1,0,0,0.17,1,1
SupportClass,0,4,0,0,4,953,11,0,0,0,1,10
CustomHost,1,14,6,0,12,156,24,0,0,0,0,1
PropertyProcessor,3,12,0,0,10,78,12,0,0,0.78,1,0
T4Render,6,6,1,0,4,100,12,0,2,0.77,2,1
