Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,LiveMarkdownPreview.Infrastructure.Activities,CssFiles,C:\repos\Bomret_LiveMarkdownPreview\LiveMarkdownPreview.Infrastructure\Activities\CssFiles.cs,CssFiles,The method has 5 parameters.
Long Parameter List,LiveMarkdownPreview.Infrastructure.Activities,NotifyOnFileChanges,C:\repos\Bomret_LiveMarkdownPreview\LiveMarkdownPreview.Infrastructure\Activities\NotifyOnFileChanges.cs,For,The method has 13 parameters.
Long Statement,LiveMarkdownPreview.Infrastructure.Activities,NotifyOnFileChanges,C:\repos\Bomret_LiveMarkdownPreview\LiveMarkdownPreview.Infrastructure\Activities\NotifyOnFileChanges.cs,For,The length of the statement  "		var onCreated = Observable.FromEventPattern<FileSystemEventHandler' FileSystemEventArgs> (h => watcher.Created += h' h => watcher.Created -= h).Select<EventPattern<FileSystemEventArgs>' FileEvent> (args => new FileCreated (args.EventArgs.FullPath' args.EventArgs.Name)); " is 270.
Long Statement,LiveMarkdownPreview.Infrastructure.Activities,NotifyOnFileChanges,C:\repos\Bomret_LiveMarkdownPreview\LiveMarkdownPreview.Infrastructure\Activities\NotifyOnFileChanges.cs,For,The length of the statement  "		var onChanged = Observable.FromEventPattern<FileSystemEventHandler' FileSystemEventArgs> (h => watcher.Changed += h' h => watcher.Changed -= h).Select<EventPattern<FileSystemEventArgs>' FileEvent> (args => new FileChanged (args.EventArgs.FullPath' args.EventArgs.Name)); " is 270.
Long Statement,LiveMarkdownPreview.Infrastructure.Activities,NotifyOnFileChanges,C:\repos\Bomret_LiveMarkdownPreview\LiveMarkdownPreview.Infrastructure\Activities\NotifyOnFileChanges.cs,For,The length of the statement  "		var onRenamed = Observable.FromEventPattern<RenamedEventHandler' RenamedEventArgs> (h => watcher.Renamed += h' h => watcher.Renamed -= h).Select<EventPattern<RenamedEventArgs>' FileEvent> (ev => new FileRenamed (ev.EventArgs.FullPath' ev.EventArgs.Name' ev.EventArgs.OldFullPath' ev.EventArgs.OldName)); " is 303.
