Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,1,12,1,0,1,175,19,0,0,0.92,1,0
LocalizedStrings,1,0,1,0,0,12,0,0,0,0,1,0
MainPage,0,1,0,0,1,9,1,0,0,0,0,0
AppResources,2,1,7,0,0,85,1,0,0,0,0,2
App,0,1,0,0,1,7,1,0,0,0,1,0
Geocode,0,1,2,0,1,15,1,0,0,0,0,3
Place,0,0,4,0,0,19,0,0,0,0,0,2
Geocoder,0,10,0,0,7,139,15,0,0,0,2,2
OutputPage,0,1,0,0,1,22,1,0,0,0,2,1
InputModel,3,1,4,0,0,59,2,0,0,1,1,1
InputPage,3,2,0,0,1,120,4,0,0,0.5,5,1
MyAutoCompleteView,14,9,13,10,2,216,14,0,0,0.86,0,1
MyAutoCompleteSearchObject,0,1,0,0,0,4,1,0,0,0,0,0
