Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Provisioning.Extensibility.Providers,Provisioning.Extensibility.Providers.Helpers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Provisioning.Extensibility.Providers.Helpers' Provisioning.Extensibility.Providers,Provisioning.Extensibility.Providers.Helpers.PageHelper' Provisioning.Extensibility.Providers.PublishingPageProvisioningExtensibilityHandler
Unstable Dependency,Provisioning.Extensibility.Providers,Provisioning.Extensibility.Providers,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Provisioning.Extensibility.Providers.Helpers,Provisioning.Extensibility.Providers.PageHelper
