Architecture smell,Project,Namespace,Cause,Responsible Classes
God Component,Core.UserProfilePropertyUpdater.Console,Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 44,Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserProfileByIndexResult' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.PropertyData' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.Privacy' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.ValueData' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.Leader' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.InCommonData' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.ContactData' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.MembershipData' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.MembershipSource' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.MemberGroupData' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.OrganizationProfileData' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.PropertyInfo' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.ChoiceTypes' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.SPTimeZone' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.PinnedLinkData
Feature Concentration,Core.UserProfilePropertyUpdater.Console,Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [UserProfileService' GetUserProfileByIndexResult' PropertyData' Privacy' ValueData' Leader' InCommonData' ContactData' MembershipData' MembershipSource' MemberGroupData' OrganizationProfileData' PropertyInfo' ChoiceTypes' PinnedLinkData' QuickLinkData' SuggestionType]' [SPTimeZone]' [GetUserProfileByIndexCompletedEventArgs]' [CreateUserProfileByAccountNameCompletedEventArgs]' [GetUserProfileByNameCompletedEventArgs]' [GetUserProfileByGuidCompletedEventArgs]' [GetUserProfileSchemaCompletedEventArgs]' [GetProfileSchemaNameByAccountNameCompletedEventArgs]' [GetPropertyChoiceListCompletedEventArgs]' [GetUserPropertyByAccountNameCompletedEventArgs]' [AddMembershipCompletedEventArgs]' [GetUserMembershipsCompletedEventArgs]' [GetUserOrganizationsCompletedEventArgs]' [GetUserColleaguesCompletedEventArgs]' [GetUserLinksCompletedEventArgs]' [GetUserPinnedLinksCompletedEventArgs]' [GetInCommonCompletedEventArgs]' [GetCommonManagerCompletedEventArgs]' [GetCommonColleaguesCompletedEventArgs]' [GetCommonMembershipsCompletedEventArgs]' [AddColleagueCompletedEventArgs]' [AddColleagueWithoutEmailNotificationCompletedEventArgs]' [AddPinnedLinkCompletedEventArgs]' [AddLinkCompletedEventArgs]' [GetUserProfileCountCompletedEventArgs]' [GetProfileSchemaNamesCompletedEventArgs]' [GetProfileSchemaCompletedEventArgs]' [GetLeadersCompletedEventArgs]. LCC (Lack of Component Cohesion) = 0.64,Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.CreateUserProfileByAccountNameCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserProfileByNameCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserProfileByGuidCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserProfileSchemaCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetProfileSchemaNameByAccountNameCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetPropertyChoiceListCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserPropertyByAccountNameCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.AddMembershipCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserMembershipsCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserOrganizationsCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserColleaguesCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserLinksCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserPinnedLinksCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetInCommonCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetCommonManagerCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetCommonColleaguesCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetCommonMembershipsCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.AddColleagueCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.AddColleagueWithoutEmailNotificationCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.AddPinnedLinkCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.AddLinkCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetUserProfileCountCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetProfileSchemaNamesCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetProfileSchemaCompletedEventArgs' Contoso.Core.UserProfilePropertyUpdater.UserProfileASMX.GetLeadersCompletedEventArgs
