Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Provisioning.Hybrid.Simple.Console.SendMessage,Program,C:\research\architectureSmells\repos\OfficeDev_PnP\Samples\Provisioning.Hybrid.Simple\Provisioning.Hybrid.Simple.Console.SendMessage\Program.cs,Main,The length of the statement  "                System.Console.WriteLine(String.Format("Got back this message: '{0}' at {1}"' returnMessage' DateTime.Now.ToLongTimeString())); " is 127.
Long Statement,Provisioning.Hybrid.Simple.Console.SendMessage,Program,C:\research\architectureSmells\repos\OfficeDev_PnP\Samples\Provisioning.Hybrid.Simple\Provisioning.Hybrid.Simple.Console.SendMessage\Program.cs,Main,The length of the statement  "                System.Console.WriteLine(String.Format("Send request to create new site collection at {0}"' DateTime.Now.ToLongTimeString())); " is 126.
Long Statement,Provisioning.Hybrid.Simple.Console.SendMessage,Program,C:\research\architectureSmells\repos\OfficeDev_PnP\Samples\Provisioning.Hybrid.Simple\Provisioning.Hybrid.Simple.Console.SendMessage\Program.cs,Main,The length of the statement  "                System.Console.WriteLine(String.Format("Got followign message back: '{0}' at {1}"' returnMessage' DateTime.Now.ToLongTimeString())); " is 132.
