Namespace,Type,Method,LOC,CC,PC
SupportTickets.React,Program,Main,40,4,1
SupportTickets.React,Program,ProvisionSupportTicketComponents,38,4,1
SupportTickets.React,Program,ProvisionWebPart,25,2,4
SupportTickets.React,Program,ProvisionAssets,57,6,1
SupportTickets.React,Program,CreateContext,8,1,0
SupportTickets.React,Program,GetPassword,32,5,0
SupportTickets.React,Program,GetUserName,14,1,0
SupportTickets.React,Program,GetSite,14,1,0
SupportTickets.React,SetupManager,ProvisionLists,97,4,1
SupportTickets.React,SetupManager,IsWebPartOnPage,24,5,3
SupportTickets.React,SetupManager,CloseAllWebParts,21,4,2
SupportTickets.React,SharePointContext,GetSPHostUrl,14,3,1
SupportTickets.React,SharePointContext,GetSPHostUrl,3,1,1
SupportTickets.React,SharePointContext,SharePointContext,23,5,5
SupportTickets.React,SharePointContext,CreateUserClientContextForSPHost,3,1,0
SupportTickets.React,SharePointContext,CreateUserClientContextForSPAppWeb,3,1,0
SupportTickets.React,SharePointContext,CreateAppOnlyClientContextForSPHost,3,1,0
SupportTickets.React,SharePointContext,CreateAppOnlyClientContextForSPAppWeb,3,1,0
SupportTickets.React,SharePointContext,GetDatabaseConnectionString,3,1,0
SupportTickets.React,SharePointContext,IsAccessTokenValid,5,1,1
SupportTickets.React,SharePointContext,CreateClientContext,7,2,2
SupportTickets.React,SharePointContextProvider,SharePointContextProvider,10,2,0
SupportTickets.React,SharePointContextProvider,Register,7,2,1
SupportTickets.React,SharePointContextProvider,CheckRedirectionStatus,53,6,2
SupportTickets.React,SharePointContextProvider,CheckRedirectionStatus,3,1,2
SupportTickets.React,SharePointContextProvider,CreateSharePointContext,39,7,1
SupportTickets.React,SharePointContextProvider,CreateSharePointContext,3,1,1
SupportTickets.React,SharePointContextProvider,GetSharePointContext,21,5,1
SupportTickets.React,SharePointContextProvider,GetSharePointContext,3,1,1
SupportTickets.React,SharePointContextProvider,CreateSharePointContext,0,1,6
SupportTickets.React,SharePointContextProvider,ValidateSharePointContext,0,1,2
SupportTickets.React,SharePointContextProvider,LoadSharePointContext,0,1,1
SupportTickets.React,SharePointContextProvider,SaveSharePointContext,0,1,2
SupportTickets.React,SharePointAcsContext,SharePointAcsContext,12,3,7
SupportTickets.React,SharePointAcsContext,GetAccessTokenString,4,1,2
SupportTickets.React,SharePointAcsContext,RenewAccessTokenIfNeeded,21,3,2
SupportTickets.React,SharePointAcsContextProvider,CreateSharePointContext,21,2,6
SupportTickets.React,SharePointAcsContextProvider,ValidateSharePointContext,16,2,2
SupportTickets.React,SharePointAcsContextProvider,LoadSharePointContext,3,1,1
SupportTickets.React,SharePointAcsContextProvider,SaveSharePointContext,14,2,2
SupportTickets.React,SharePointHighTrustContext,SharePointHighTrustContext,7,2,6
SupportTickets.React,SharePointHighTrustContext,GetAccessTokenString,4,1,2
SupportTickets.React,SharePointHighTrustContext,RenewAccessTokenIfNeeded,14,3,2
SupportTickets.React,SharePointHighTrustContextProvider,CreateSharePointContext,8,2,6
SupportTickets.React,SharePointHighTrustContextProvider,ValidateSharePointContext,14,2,2
SupportTickets.React,SharePointHighTrustContextProvider,LoadSharePointContext,3,1,1
SupportTickets.React,SharePointHighTrustContextProvider,SaveSharePointContext,3,1,2
SupportTickets.React,TokenHelper,GetContextTokenFromRequest,3,1,1
SupportTickets.React,TokenHelper,GetContextTokenFromRequest,15,4,1
SupportTickets.React,TokenHelper,ReadAndValidateContextToken,42,6,2
SupportTickets.React,TokenHelper,GetAccessToken,14,2,2
SupportTickets.React,TokenHelper,GetAccessToken,33,2,5
SupportTickets.React,TokenHelper,GetAccessToken,26,2,4
SupportTickets.React,TokenHelper,GetAppOnlyAccessToken,27,2,3
SupportTickets.React,TokenHelper,CreateRemoteEventReceiverClientContext,24,5,1
SupportTickets.React,TokenHelper,CreateAppEventClientContext,12,3,2
SupportTickets.React,TokenHelper,GetClientContextWithAuthorizationCode,3,1,3
SupportTickets.React,TokenHelper,GetClientContextWithAuthorizationCode,6,1,5
SupportTickets.React,TokenHelper,GetClientContextWithAccessToken,12,1,2
SupportTickets.React,TokenHelper,GetClientContextWithContextToken,6,1,3
SupportTickets.React,TokenHelper,GetAuthorizationUrl,8,1,2
SupportTickets.React,TokenHelper,GetAuthorizationUrl,9,1,3
SupportTickets.React,TokenHelper,GetAppContextTokenRequestUrl,8,1,2
SupportTickets.React,TokenHelper,GetS2SAccessTokenWithWindowsIdentity,5,1,2
SupportTickets.React,TokenHelper,GetS2SClientContextWithWindowsIdentity,6,1,2
SupportTickets.React,TokenHelper,GetRealmFromTargetUrl,39,1,1
SupportTickets.React,TokenHelper,IsHighTrustApp,3,1,0
SupportTickets.React,TokenHelper,EnsureTrailingSlash,7,2,1
