Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AzureAD.GroupMembership,AzureAdAuthentication,C:\research\architectureSmells\repos\OfficeDev_PnP\Samples\AzureAD.GroupMembership\AzureAD.GroupMembership.Console\AzureAdAuthentication.cs,GetActiveDirectoryClientAsApplication,The length of the statement  "            ActiveDirectoryClient activeDirectoryClient = new ActiveDirectoryClient(authenticationUri' async () => await AcquireApplicationTokenAsync()); " is 141.
Long Statement,AzureAD.GroupMembership,Program,C:\research\architectureSmells\repos\OfficeDev_PnP\Samples\AzureAD.GroupMembership\AzureAD.GroupMembership.Console\Program.cs,Main,The length of the statement  "                    //You should implement retry and back-off logic per the guidance given here:http://msdn.microsoft.com/en-us/library/dn168916.aspx " is 129.
Magic Number,AzureAD.GroupMembership,AzureAdAuthentication,C:\research\architectureSmells\repos\OfficeDev_PnP\Samples\AzureAD.GroupMembership\AzureAD.GroupMembership.Console\AzureAdAuthentication.cs,GetTenantId,The following statement contains a magic number: string tenantId = stsUri.Value.Substring(24' 36);
Magic Number,AzureAD.GroupMembership,AzureAdAuthentication,C:\research\architectureSmells\repos\OfficeDev_PnP\Samples\AzureAD.GroupMembership\AzureAD.GroupMembership.Console\AzureAdAuthentication.cs,GetTenantId,The following statement contains a magic number: string tenantId = stsUri.Value.Substring(24' 36);
Magic Number,AzureAD.GroupMembership,Program,C:\research\architectureSmells\repos\OfficeDev_PnP\Samples\AzureAD.GroupMembership\AzureAD.GroupMembership.Console\Program.cs,GetUsers,The following statement contains a magic number: IPagedCollection<IUser> pagedCollection = await azureClient.Users.Take(5).ExecuteAsync();
