Namespace,Type,Method,LOC,CC,PC
GeoUserDiscovery,MultiGeoManager,MultiGeoManager,10,1,4
GeoUserDiscovery,MultiGeoManager,GetUserPersonalSiteHostUrlCSOM,9,1,1
GeoUserDiscovery,MultiGeoManager,GetUserPersonalSiteHostUrlREST,18,2,1
GeoUserDiscovery,MultiGeoManager,GetUserPersonalSiteLocation,30,1,1
GeoUserDiscovery,MultiGeoManager,GetDepartmentForUser,30,1,1
GeoUserDiscovery,MultiGeoManager,UpdateDepartmentForUser,30,1,2
GeoUserDiscovery,MultiGeoManager,GetTenantAdminSiteForPreferredDataLocation,12,2,1
GeoUserDiscovery,MultiGeoManager,GetTenantAdminSiteForSite,17,3,1
GeoUserDiscovery,MultiGeoManager,GetTenantGeoLocations,52,3,0
GeoUserDiscovery,MultiGeoManager,GetUserPersonalSiteHostUrlAsync,37,4,3
GeoUserDiscovery,MultiGeoManager,Authenticate,7,1,0
GeoUserDiscovery,MultiGeoManager,GetJTokenValue,6,3,3
GeoUserDiscovery,MultiGeoManager,GetSPOUrl,17,4,3
GeoUserDiscovery,MultiGeoManager,InitializeSecurity,7,1,0
GeoUserDiscovery,MultiGeoManager,Context_ExecutingWebRequest,6,2,2
GeoUserDiscovery,MultiGeoManager,Clone,30,3,2
GeoUserDiscovery,MultiGeoManager,WaitForIsComplete,21,3,2
GeoUserDiscovery,Program,Main,66,3,1
GeoUserDiscovery,Program,GetSecureString,32,5,1
GeoUserDiscovery,Program,GetString,34,5,1
