Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Contoso.Core,CsvProcessor,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Utilities\CsvProcessor.cs,ParseLineIntoEntries,Cyclomatic complexity of the method is 8
Long Parameter List,Contoso.Core,EmailHelper,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Utilities\EmailHelper.cs,SendEmail,The method has 7 parameters. Parameters: fromAddress' toAddress' host' port' subject' body' filepath
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddMembershipAsync,The method has 5 parameters. Parameters: accountName' membershipInfo' group' privacy' userState
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,UpdateMembershipPrivacyAsync,The method has 5 parameters. Parameters: accountName' sourceInternal' sourceReference' newPrivacy' userState
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddColleague,The method has 5 parameters. Parameters: accountName' colleagueAccountName' group' privacy' isInWorkGroup
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddColleagueAsync,The method has 5 parameters. Parameters: accountName' colleagueAccountName' group' privacy' isInWorkGroup
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddColleagueAsync,The method has 6 parameters. Parameters: accountName' colleagueAccountName' group' privacy' isInWorkGroup' userState
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddColleagueWithoutEmailNotification,The method has 5 parameters. Parameters: accountName' colleagueAccountName' group' privacy' isInWorkGroup
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddColleagueWithoutEmailNotificationAsync,The method has 5 parameters. Parameters: accountName' colleagueAccountName' group' privacy' isInWorkGroup
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddColleagueWithoutEmailNotificationAsync,The method has 6 parameters. Parameters: accountName' colleagueAccountName' group' privacy' isInWorkGroup' userState
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddLink,The method has 5 parameters. Parameters: accountName' name' url' group' privacy
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddLinkAsync,The method has 5 parameters. Parameters: accountName' name' url' group' privacy
Long Parameter List,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,AddLinkAsync,The method has 6 parameters. Parameters: accountName' name' url' group' privacy' userState
Long Identifier,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,,The length of the parameter GetUserProfileByIndexOperationCompleted is 39.
Long Identifier,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,,The length of the parameter CreateUserProfileByAccountNameOperationCompleted is 48.
Long Identifier,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,,The length of the parameter GetUserProfileByNameOperationCompleted is 38.
Long Identifier,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,,The length of the parameter GetUserProfileByGuidOperationCompleted is 38.
Long Identifier,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,,The length of the parameter GetUserProfileSchemaOperationCompleted is 38.
Long Identifier,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,,The length of the parameter GetProfileSchemaNameByAccountNameOperationCompleted is 51.
Long Identifier,Contoso.Core.UserProfileService,UserProfileService,C:\repos\OfficeDev_PnP\Samples\Core.BulkUserProfileUpdater\Web References\UserProfileService\Reference.cs,,The length of the parameter GetPropertyChoiceListOperationCompleted is 39.
