Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Core.SiteClassification.Common.impl,SiteClassificationImpl,C:\repos\OfficeDev_PnP\Samples\Core.SiteClassification\Core.SiteClassification.Common\impl\SiteManagerImpl.cs,CreateSiteClassificationList,The length of the statement  "            ctx.Web.AddContentTypeToListById(SiteClassificationList.SiteClassificationListTitle' SiteClassificationContentType.SITEINFORMATION_CT_ID' true); " is 144.
Long Statement,Core.SiteClassification.Common.impl,SiteClassificationImpl,C:\repos\OfficeDev_PnP\Samples\Core.SiteClassification\Core.SiteClassification.Common\impl\SiteManagerImpl.cs,GetCustomProfileProperties,The length of the statement  "                    _siteInfo.Add(BaseSet(_item' SiteClassificationFields.FLD_KEY_INTERNAL_NAME)' BaseSet(_item' SiteClassificationFields.FLD_VALUE_INTERNAL_NAME)); " is 144.
Empty Catch Block,Core.SiteClassification.Common.impl,SiteClassificationImpl,C:\repos\OfficeDev_PnP\Samples\Core.SiteClassification\Core.SiteClassification.Common\impl\SiteManagerImpl.cs,Initialize,The method has an empty catch block.
