Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,PNP.Deployer,DeployerArgumentsException,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Exceptions\DeployerArgumentsException.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,PNP.Deployer,LoggerExtensions,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Extensions\LoggerExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,PNP.Deployer,StringExtensions,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Extensions\StringExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,PNP.Deployer,SequencesConfiguration,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Sequences\SequencesConfiguration.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Sequences
Imperative Abstraction,PNP.Deployer,Template,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Sequences\Template.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Apply
Imperative Abstraction,PNP.Deployer,Deployer,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Deployer\Deployer.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Launch
Unnecessary Abstraction,PNP.Deployer,TokensConfiguration,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Tokenizer\TokensConfiguration.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Tokens
Unnecessary Abstraction,PNP.Deployer,Token,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Tokenizer\TokensConfiguration.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Key' Value
Deficient Encapsulation,PNP.Deployer,Tokenizer,C:\repos\OfficeDev_PnP\Samples\Provisioning.PnPDeployer.Console\PNP.Deployer\Classes\Tokenizer\Tokenizer.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Tokens
