Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CacheReader,0,4,0,0,4,33,4,0,0,0,0,0
ChacheHelper,0,1,0,0,1,15,2,0,0,0,0,0
DataSetHelper,5,24,1,0,11,561,139,0,0,0.82,0,0
OleDbHelper,3,14,0,2,12,255,44,0,0,1,0,0
FTPClient,14,24,6,0,19,682,102,0,0,0.9,0,0
FTPFile,1,1,1,0,1,15,1,0,0,1,0,0
FTPFileTransferType,0,0,0,0,0,8,0,0,0,0,0,2
FTPMode,0,0,0,0,0,8,0,0,0,0,0,2
FtpConnection,10,41,2,0,27,844,146,1,0,0.96,2,0
FtpAsynchronousConnection,8,33,0,0,14,229,46,0,1,1,2,0
Prototype,1,2,1,0,2,18,2,1,0,0.5,0,1
ConcreatePrototype1,0,2,0,0,2,10,2,0,1,0,1,0
Singleton,0,1,1,0,0,23,1,0,0,0,0,0
ITarget,0,1,0,0,0,4,1,1,0,0,0,0
Adaptee,0,1,0,0,1,8,1,1,0,0,0,0
Adapter,0,1,0,0,1,10,1,0,1,0,0,0
Target,0,1,0,0,1,4,1,1,0,0,0,0
Adapter2,1,1,0,0,1,8,1,0,1,0,1,0
Adaptee2,0,1,0,0,1,8,1,0,0,0,0,1
DynamicMethodHelper,1,5,0,0,1,187,71,0,0,0,0,0
SysHelper,0,2,0,0,2,35,5,0,0,0,0,0
StrToBoolExpression,0,23,0,0,23,1027,178,0,0,0,0,0
EnumHelper,0,2,0,0,1,25,6,0,0,0,0,0
