Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Item,0,1,3,0,1,21,1,0,0,0,0,1
KnapsackProblem,0,2,0,0,2,76,14,0,0,0,1,0
