Method,LOC,CC,PC
EventCommand:ExecuteNextCommand,16,7,0
EventCommand:ListEvents,7,1,1
EventCommand:DeleteEvents,4,1,1
EventCommand:AddEvent,7,1,1
EventCommand:GetParameters,13,2,5
EventCommand:GetDate,4,1,2
EventHolder:AddEvent,6,1,3
EventHolder:DeleteEvents,10,2,1
EventHolder:ListEvents,14,4,2
Event:Event,5,1,3
Event:CompareTo,17,3,1
Event:ToString,9,2,0
Messages:EventAdded,3,1,0
Messages:EventDeleted,8,2,1
Messages:NoEventsFound,3,1,0
Messages:PrintEvent,5,2,1
Program:Main,5,2,1
