Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,kafka4net,kafka4net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net' kafka4net.Metadata,kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Metadata.BrokerMeta,kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Metadata.BrokerMeta
Cyclic Dependency,kafka4net,kafka4net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net' kafka4net.Internal' kafka4net.ConsumerImpl,kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher,kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher
Cyclic Dependency,kafka4net,kafka4net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net' kafka4net.Metadata' kafka4net.Internal' kafka4net.ConsumerImpl,kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Metadata.BrokerMeta' kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher,kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Metadata.BrokerMeta' kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher
Cyclic Dependency,kafka4net,kafka4net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net' kafka4net.Utils' kafka4net.Protocols' kafka4net.Internal' kafka4net.ConsumerImpl,kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Utils.CircularBuffer<T>' kafka4net.Protocols.ResponseCorrelation' kafka4net.Protocols.Serializer' kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher,kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Utils.CircularBuffer<T>' kafka4net.Protocols.ResponseCorrelation' kafka4net.Protocols.Serializer' kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher
Cyclic Dependency,kafka4net,kafka4net.Compression,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net.Compression' kafka4net.Protocols' kafka4net' kafka4net.Utils,kafka4net.Compression.KafkaSnappyStream' kafka4net.Protocols.ResponseCorrelation' kafka4net.Protocols.Serializer' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Utils.CircularBuffer<T>,kafka4net.Compression.KafkaSnappyStream' kafka4net.Protocols.ResponseCorrelation' kafka4net.Protocols.Serializer' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Utils.CircularBuffer<T>
Cyclic Dependency,kafka4net,kafka4net.Compression,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net.Compression' kafka4net.Protocols' kafka4net.ConsumerImpl' kafka4net' kafka4net.Utils,kafka4net.Compression.KafkaSnappyStream' kafka4net.Protocols.ResponseCorrelation' kafka4net.Protocols.Serializer' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Utils.CircularBuffer<T>,kafka4net.Compression.KafkaSnappyStream' kafka4net.Protocols.ResponseCorrelation' kafka4net.Protocols.Serializer' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Utils.CircularBuffer<T>
Cyclic Dependency,kafka4net,kafka4net.ConsumerImpl,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net.ConsumerImpl' kafka4net,kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster,kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster
Cyclic Dependency,kafka4net,kafka4net.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net.Internal' kafka4net,kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster,kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster
Cyclic Dependency,kafka4net,kafka4net.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net.Internal' kafka4net.ConsumerImpl' kafka4net' kafka4net.Metadata' kafka4net,kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Metadata.BrokerMeta,kafka4net.Internal.PartitionStateChangeEvent' kafka4net.Internal.PartitionRecoveryMonitor' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster' kafka4net.Metadata.BrokerMeta
Cyclic Dependency,kafka4net,kafka4net.Metadata,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: kafka4net.Metadata' kafka4net.ConsumerImpl' kafka4net,kafka4net.Metadata.BrokerMeta' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster,kafka4net.Metadata.BrokerMeta' kafka4net.ConsumerImpl.StopPositionNever' kafka4net.ConsumerImpl.TopicPartition' kafka4net.ConsumerImpl.Fetcher' kafka4net.FletcherHashedMessagePartitioner' kafka4net.ConsumerConfiguration' kafka4net.Connection' kafka4net.Producer' kafka4net.Cluster
