Implementation smell,Namespace,Class,File,Method,Description
Magic Number,OpenCover.Simple.Target,Program,C:\repos\OpenCover_opencover\main\OpenCover.Simple.Target.Core\Program.cs,Main,The following statement contains a magic number: for (int j = 0; j < 1000; j++)              {                  for (var i = 0; i < 12; i++)                  {                      Console.WriteLine(factorial(i));                  }                  }
Magic Number,OpenCover.Simple.Target,Program,C:\repos\OpenCover_opencover\main\OpenCover.Simple.Target.Core\Program.cs,Main,The following statement contains a magic number: for (int j = 0; j < 1000; j++)              {                  for (var i = 0; i < 12; i++)                  {                      Console.WriteLine(factorial(i));                  }                  }
