Implementation smell,Namespace,Class,File,Method,Description
Long Statement,InstallerAction,InstallerHelper,C:\research\architectureSmells\repos\nHydrate_nHydrate\Tools\InstallerAction\InstallerHelper.cs,Commit,The length of the statement  "                MessageBox.Show("There was a problem trying to install the Visual Studio templates. If you do not see the nHydrate model template then install it manually by executing the following action at a command prompt.\n\ndevenv /installvstemplates"' "Warning"' MessageBoxButtons.OK' MessageBoxIcon.Warning); " is 299.
Long Statement,InstallerAction,InstallerHelper,C:\research\architectureSmells\repos\nHydrate_nHydrate\Tools\InstallerAction\InstallerHelper.cs,GetVisualStudioInstallationDir,The length of the statement  "            var registryKeyString = String.Format(@"SOFTWARE{0}Microsoft\VisualStudio\10.0"' Environment.Is64BitProcess ? @"\Wow6432Node\" : @"\"); " is 135.
Empty Catch Block,InstallerAction,InstallerHelper,C:\research\architectureSmells\repos\nHydrate_nHydrate\Tools\InstallerAction\InstallerHelper.cs,Commit,The method has an empty catch block.
