Method,LOC,CC,PC
AssemblyMetadataAttribute:AssemblyMetadataAttribute,4,1,2
BuildManagerAssemblyLocator:GetAssemblies,3,1,0
MachineKeyProtectedData:Protect,5,1,2
MachineKeyProtectedData:Unprotect,5,1,2
MachineKeyProtectedData:GetProtectedDataForPurpose,9,2,1
RequestExtensions:GetHttpContext,4,1,1
SignalRRouteExtensions:MapConnection,3,1,3
SignalRRouteExtensions:MapConnection,3,1,4
SignalRRouteExtensions:MapConnection,3,1,5
SignalRRouteExtensions:MapConnection,4,1,6
SignalRRouteExtensions:MapConnection,7,1,7
SignalRRouteExtensions:MapHubs,3,1,1
SignalRRouteExtensions:MapHubs,3,1,2
SignalRRouteExtensions:MapHubs,10,3,4
SignalRRouteExtensions:MapHubs,9,3,4
SignalRRouteExtensions:MapHubs,9,1,6
SignalRRouteExtensions:InitializeProtectedData,4,1,1
