Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Connection,16,33,17,0,13,619,50,1,1,0.92,15,2
ConnectionExtensions,0,7,0,0,7,74,21,0,0,0,4,0
ConnectionState,0,0,0,0,0,7,0,0,0,0,0,10
HeaderDictionary,2,13,4,0,11,93,14,0,0,0.5,3,1
HeartbeatMonitor,3,6,2,0,4,115,8,0,0,0.56,3,1
IConnection,0,13,14,0,0,66,13,2,0,0,3,12
KeepAliveData,1,2,4,0,2,40,2,0,0,0.5,0,1
TraceLevels,0,0,0,0,0,9,0,0,0,0,0,10
ErrorExtensions,0,2,0,0,1,61,8,0,0,0,1,0
SignalRError,1,5,3,0,3,63,7,0,0,0.6,0,1
NegotiationResponse,0,0,7,0,0,32,0,0,0,0,0,1
ObservableConnection,2,2,0,0,2,36,4,0,0,0,2,1
Resources,2,1,13,0,0,138,1,0,0,0,0,6
StateChange,0,1,2,0,1,30,1,0,0,0,1,0
DefaultHttpClient,0,2,0,0,2,35,2,0,1,0,5,1
HttpHelper,0,7,0,0,4,87,16,0,0,0,2,1
HttpWebRequestWrapper,2,4,5,0,4,152,9,0,1,0.38,0,1
HttpWebResponseWrapper,1,4,0,0,3,22,5,0,1,0.25,0,1
IHttpClient,0,2,0,0,0,22,2,1,0,0,1,9
IHttpClientExtensions,0,1,0,0,1,16,4,0,0,0,2,0
IRequest,0,3,5,0,0,59,3,2,0,0,0,8
IResponse,0,1,0,0,0,12,1,1,0,0,0,3
IResponseExtensions,0,1,0,0,1,22,2,0,0,0,2,0
HubConnection,3,15,0,0,8,160,24,0,2,0.82,7,0
HubInvocation,0,0,5,0,0,30,0,0,0,0,0,2
HubProxy,4,5,1,0,5,120,12,0,1,0.65,3,1
HubProxyExtensions,0,12,0,0,11,259,41,0,0,0,4,0
HubRegistrationData,0,0,1,0,0,7,0,0,0,0,0,1
HubResult,0,0,4,0,0,39,0,0,0,0,0,2
Hubservable,2,2,0,0,2,21,2,0,0,0,3,1
IHubConnection,0,2,0,0,0,5,2,1,1,0,1,1
IHubProxy,0,3,1,0,0,42,3,1,0,0,0,2
Subscription,0,1,0,0,0,13,2,0,0,0,0,3
AsyncStreamReader,5,9,5,0,2,163,20,1,0,0.73,0,1
NegotiateInitializer,4,5,0,0,5,52,5,0,0,0.35,3,1
PollingRequestHandler,4,5,2,0,4,132,7,0,0,0.45,3,1
AutoTransport,4,10,2,0,8,117,13,0,1,0.68,7,1
HttpBasedTransport,8,12,3,0,6,150,15,2,1,0.73,4,0
IClientTransport,0,5,2,0,0,14,5,3,0,0,1,2
LongPollingTransport,0,9,4,0,3,180,11,0,2,0,12,1
ServerSentEventsTransport,1,6,3,0,3,170,8,0,2,0.67,14,1
TransportHelper,0,6,0,0,4,131,28,0,0,0,4,4
WebSocketWrapperRequest,1,4,5,0,4,65,7,0,1,0.25,0,1
WebSocketTransport,5,15,3,0,12,168,25,0,1,0.72,7,3
CancellationTokenExtensions,0,3,0,0,1,59,3,0,0,0,1,0
DisposableAction,3,4,0,1,3,27,5,0,0,0.5,0,5
Disposer,2,3,0,0,2,41,8,0,0,0.33,0,2
StreamExtensions,0,2,0,0,2,75,2,0,0,0,0,0
UrlEncoder,0,6,0,0,1,101,22,0,0,0,0,1
ExceptionsExtensions,0,1,0,0,0,16,3,0,0,0,0,0
TaskQueue,5,6,1,0,6,89,6,0,0,0.63,0,1
ByteBuffer,3,4,0,0,4,47,7,0,0,0.42,0,1
ThreadSafeInvoker,1,4,0,0,4,36,7,0,0,0.25,0,4
ExceptionHelper,0,1,0,0,0,23,3,0,0,0,0,3
ChunkBuffer,3,4,1,0,4,43,6,0,0,0.42,0,1
EventSourceStreamReader,2,3,1,0,1,52,4,0,1,0.33,4,1
EventType,0,0,0,0,0,5,0,0,0,0,0,2
SseEvent,0,3,2,0,3,38,6,0,0,0,1,1
TaskAsyncHelper,3,57,3,0,46,840,134,0,0,0,0,7
WebSocketHandler,5,13,3,0,8,207,30,1,0,0.88,4,0
WebSocketMessage,5,1,0,5,1,13,1,0,0,0,0,2
WebSocketMessageReader,1,4,0,0,1,88,24,0,0,0,2,1
