Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BarcodeFormat,12,3,1,10,2,67,4,0,0,0,0,21
Binarizer,1,3,2,0,2,64,4,1,0,0.67,2,2
BinaryBitmap,2,4,5,0,4,116,5,0,0,0.38,4,13
DecodeHintType,7,1,0,7,0,49,1,0,0,0,0,11
EncodeHintType,2,1,0,2,0,19,1,0,0,0,0,3
LuminanceSource,2,4,5,0,3,104,4,0,0,0.75,0,5
MultiFormatReader,2,4,1,0,3,125,7,0,1,0.5,3,0
MultiFormatWriter,0,2,0,0,2,30,5,0,1,0,4,0
Reader,0,2,0,0,0,42,2,6,0,0,1,3
ReaderException,1,2,1,0,1,82,2,0,0,0,0,39
Result,5,3,5,0,3,85,6,0,0,0.53,3,32
ResultMetadataType,4,1,0,4,0,41,1,0,0,0,0,5
ResultPoint,2,7,2,0,6,111,11,2,0,0.57,0,20
ResultPointCallback,0,1,0,0,0,10,1,0,0,0,1,5
Writer,0,2,0,0,0,38,2,3,0,0,1,0
WriterException,0,2,0,0,2,18,2,0,0,0,0,2
AbstractDoCoMoResultParser,0,2,0,0,0,23,2,4,1,0,0,0
AddressBookAUResultParser,0,2,0,0,1,52,7,0,1,0,2,1
AddressBookDoCoMoResultParser,0,2,0,0,1,56,6,0,2,0,2,1
AddressBookParsedResult,10,1,11,0,1,114,1,0,1,0,0,4
BizcardResultParser,0,3,0,0,1,64,10,0,2,0,2,1
BookmarkDoCoMoResultParser,0,2,0,0,1,27,5,0,2,0,3,1
CalendarParsedResult,6,2,7,0,1,118,12,0,1,0.5,0,1
EmailAddressParsedResult,4,1,5,0,0,51,1,0,1,0,0,2
EmailAddressResultParser,0,1,0,0,1,45,7,0,1,0,3,1
EmailDoCoMoResultParser,1,3,0,0,1,88,13,0,2,0,2,2
GeoParsedResult,4,1,5,0,0,91,1,0,1,0,0,1
GeoResultParser,0,2,0,0,1,49,6,0,1,0,2,1
ISBNParsedResult,1,1,2,0,0,23,1,0,1,0,0,1
ISBNResultParser,0,2,0,0,1,34,6,0,1,0,3,1
ParsedResult,1,4,2,0,3,57,10,11,0,0.75,1,1
ParsedResultType,14,2,0,13,1,48,2,0,0,0,0,1
ProductParsedResult,2,2,3,0,0,34,2,0,1,0.25,0,1
ProductResultParser,0,2,0,0,1,43,7,0,1,0,4,1
ResultParser,0,15,0,0,1,320,72,12,0,0,18,0
SMSMMSResultParser,0,2,0,0,1,84,11,0,1,0,2,1
SMSParsedResult,6,1,7,0,1,69,1,0,1,0,0,1
TelParsedResult,3,1,4,0,1,42,1,0,1,0,0,1
TelResultParser,0,2,0,0,1,27,3,0,1,0,2,1
TextParsedResult,2,1,3,0,1,35,1,0,1,0,0,2
URIParsedResult,2,4,4,0,1,103,12,0,1,0.38,0,4
URIResultParser,0,3,0,0,1,69,15,0,1,0,2,2
URLTOResultParser,0,2,0,0,1,30,4,0,0,0,2,1
VCardResultParser,0,8,0,0,1,180,32,0,1,0,2,2
VEventResultParser,0,2,0,0,1,38,6,0,1,0,3,1
AbstractNDEFResultParser,0,1,0,0,0,30,2,3,1,0,0,1
NDEFRecord,10,2,5,4,0,75,3,0,0,0.55,1,3
NDEFSmartPosterParsedResult,7,1,4,4,0,48,1,0,1,0.57,0,1
NDEFSmartPosterResultParser,0,1,0,0,1,60,10,0,2,0,5,0
NDEFTextResultParser,0,2,0,0,1,41,5,0,2,0,3,1
NDEFURIResultParser,1,2,0,0,1,76,6,0,2,0,3,1
BitArray,2,11,1,2,10,160,24,0,0,0.45,0,15
BitMatrix,4,9,3,4,9,185,21,0,0,0.44,1,24
