Method,LOC,CC,PC
BarcodeFormat:BarcodeFormat,4,1,1
BarcodeFormat:ToString,3,1,0
BarcodeFormat:valueOf,7,2,1
Binarizer:Binarizer,6,2,1
Binarizer:getBlackRow,1,1,2
Binarizer:createBinarizer,1,1,1
BinaryBitmap:BinaryBitmap,7,2,1
BinaryBitmap:getBlackRow,3,1,2
BinaryBitmap:crop,4,1,4
BinaryBitmap:rotateCounterClockwise,4,1,0
DecodeHintType:DecodeHintType,2,1,0
EncodeHintType:EncodeHintType,2,1,0
LuminanceSource:LuminanceSource,4,1,2
LuminanceSource:getRow,1,1,2
LuminanceSource:crop,3,1,4
LuminanceSource:rotateCounterClockwise,3,1,0
MultiFormatReader:decode,4,1,1
MultiFormatReader:decode,4,1,2
MultiFormatReader:decodeWithState,7,2,1
MultiFormatReader:decodeInternal,13,3,1
MultiFormatWriter:encode,3,1,4
MultiFormatWriter:encode,14,4,5
Reader:decode,1,1,1
Reader:decode,1,1,2
ReaderException:ReaderException,3,1,0
ReaderException:fillInStackTrace,3,1,0
Result:Result,10,2,4
Result:putMetadata,6,2,2
Result:ToString,8,2,0
ResultMetadataType:ResultMetadataType,2,1,0
ResultPoint:ResultPoint,4,1,2
ResultPoint:Equals,7,2,1
ResultPoint:GetHashCode,7,1,0
ResultPoint:ToString,9,1,0
ResultPoint:orderBestPatterns,35,4,1
ResultPoint:distance,6,1,2
ResultPoint:crossProductZ,5,1,3
ResultPointCallback:foundPossibleResultPoint,1,1,1
Writer:encode,1,1,4
Writer:encode,1,1,5
WriterException:WriterException,2,1,0
WriterException:WriterException,2,1,1
AbstractDoCoMoResultParser:matchDoCoMoPrefixedField,3,1,3
AbstractDoCoMoResultParser:matchSingleDoCoMoPrefixedField,3,1,3
AddressBookAUResultParser:parse,19,2,1
AddressBookAUResultParser:matchMultipleValuePrefix,18,5,4
AddressBookDoCoMoResultParser:parse,26,4,1
AddressBookDoCoMoResultParser:parseName,8,2,1
AddressBookParsedResult:AddressBookParsedResult,12,1,10
BizcardResultParser:parse,17,2,1
BizcardResultParser:buildPhoneNumbers,21,6,3
BizcardResultParser:buildName,8,2,2
BookmarkDoCoMoResultParser:BookmarkDoCoMoResultParser,2,1,0
BookmarkDoCoMoResultParser:parse,16,4,1
CalendarParsedResult:CalendarParsedResult,14,2,6
CalendarParsedResult:validateDate,26,10,1
EmailAddressParsedResult:EmailAddressParsedResult,6,1,4
EmailAddressResultParser:parse,33,7,1
EmailDoCoMoResultParser:parse,17,4,1
EmailDoCoMoResultParser:isBasicallyValidEmailAddress,19,6,1
EmailDoCoMoResultParser:isAtextSymbol,8,3,1
GeoParsedResult:GeoParsedResult,6,1,4
GeoResultParser:GeoResultParser,2,1,0
GeoResultParser:parse,32,5,1
ISBNParsedResult:ISBNParsedResult,3,1,1
ISBNResultParser:ISBNResultParser,2,1,0
ISBNResultParser:parse,18,5,1
ParsedResult:ParsedResult,3,1,1
ParsedResult:ToString,3,1,0
ParsedResult:maybeAppend,9,3,2
ParsedResult:maybeAppend,12,5,2
ParsedResultType:ParsedResultType,3,1,1
ParsedResultType:ToString,3,1,0
ProductParsedResult:ProductParsedResult,2,1,1
ProductParsedResult:ProductParsedResult,4,1,2
ProductResultParser:ProductResultParser,2,1,0
ProductResultParser:parse,28,6,1
ResultParser:parseResult,53,16,1
ResultParser:maybeAppend,6,2,2
ResultParser:maybeAppend,8,3,2
ResultParser:maybeWrap,5,1,1
ResultParser:unescapeBackslash,23,5,1
ResultParser:urlDecode,45,8,1
ResultParser:findFirstEscape,10,3,1
ResultParser:parseHexDigit,18,7,1
ResultParser:isStringOfDigits,16,5,2
ResultParser:isSubstringOfDigits,17,5,3
ResultParser:parseNameValuePairs,16,3,1
ResultParser:appendKeyValue,12,2,4
ResultParser:matchPrefixedField,48,9,4
ResultParser:matchSinglePrefixedField,4,1,4
ResultParser:toStringArray,8,2,1
SMSMMSResultParser:SMSMMSResultParser,2,1,0
SMSMMSResultParser:parse,64,10,1
SMSParsedResult:SMSParsedResult,8,1,6
TelParsedResult:TelParsedResult,5,1,3
TelResultParser:TelResultParser,2,1,0
TelResultParser:parse,13,2,1
TextParsedResult:TextParsedResult,4,1,2
URIParsedResult:URIParsedResult,4,1,2
URIParsedResult:containsUser,19,3,0
URIParsedResult:massageURI,16,3,1
URIParsedResult:isColonFollowedByPortNumber,16,5,2
URIResultParser:URIResultParser,2,1,0
URIResultParser:parse,11,3,1
URIResultParser:isBasicallyValidURI,39,11,1
URLTOResultParser:URLTOResultParser,2,1,0
URLTOResultParser:parse,14,3,1
VCardResultParser:VCardResultParser,2,1,0
VCardResultParser:parse,32,6,1
VCardResultParser:matchVCardPrefixedField,57,11,3
VCardResultParser:matchSingleVCardPrefixedField,4,1,3
VCardResultParser:isLikeVCardDate,12,3,1
VCardResultParser:formatAddress,17,4,1
VCardResultParser:formatNames,25,4,1
VCardResultParser:maybeAppendComponent,6,2,3
VEventResultParser:VEventResultParser,2,1,0
VEventResultParser:parse,23,5,1
AbstractNDEFResultParser:bytesToString,14,2,4
NDEFRecord:NDEFRecord,6,1,4
NDEFRecord:readRecord,14,2,2
