Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Feature Concentration,Microsoft.AspNetCore.DataProtection.Test(netcoreapp3.0),Microsoft.AspNetCore.DataProtection,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActivatorTests' ClassWithParameterlessCtor' ClassWithServiceProviderCtor' ClassWithBothCtors' TypeForwardingActivatorTests' MockTypeForwardingActivator' GenericType<T>' GenericType<T1'T2>]' [DataProtectionUtilityExtensionsTests]' [EphemeralDataProtectionProviderTests]' [MockExtensions' XmlAssert' Core' CallbackBasedEqualityComparer<T>]' [RegistryPolicyResolverTests' ConditionalRunTestOnlyIfHkcuRegistryAvailable' MyKeyEscrowSink1' MyKeyEscrowSink2]' [SecretAssert]' [SecretTests]' [SequentialGenRandom]' [ServiceCollectionTests]' [StringLoggerFactory' StringLogger' DummyDisposable]. LCC (Lack of Component Cohesion) = 0.4,Microsoft.AspNetCore.DataProtection.StringLoggerFactory' Microsoft.AspNetCore.DataProtection.StringLogger' Microsoft.AspNetCore.DataProtection.DummyDisposable' Microsoft.AspNetCore.DataProtection.DataProtectionUtilityExtensionsTests' Microsoft.AspNetCore.DataProtection.EphemeralDataProtectionProviderTests' Microsoft.AspNetCore.DataProtection.SecretAssert' Microsoft.AspNetCore.DataProtection.SecretTests' Microsoft.AspNetCore.DataProtection.SequentialGenRandom' Microsoft.AspNetCore.DataProtection.ServiceCollectionTests,Microsoft.AspNetCore.DataProtection.ActivatorTests' Microsoft.AspNetCore.DataProtection.ClassWithParameterlessCtor' Microsoft.AspNetCore.DataProtection.ClassWithServiceProviderCtor' Microsoft.AspNetCore.DataProtection.ClassWithBothCtors' Microsoft.AspNetCore.DataProtection.DataProtectionUtilityExtensionsTests' Microsoft.AspNetCore.DataProtection.EphemeralDataProtectionProviderTests' Microsoft.AspNetCore.DataProtection.MockExtensions' Microsoft.AspNetCore.DataProtection.RegistryPolicyResolverTests' Microsoft.AspNetCore.DataProtection.ConditionalRunTestOnlyIfHkcuRegistryAvailable' Microsoft.AspNetCore.DataProtection.MyKeyEscrowSink1' Microsoft.AspNetCore.DataProtection.MyKeyEscrowSink2' Microsoft.AspNetCore.DataProtection.SecretAssert' Microsoft.AspNetCore.DataProtection.SecretTests' Microsoft.AspNetCore.DataProtection.SequentialGenRandom' Microsoft.AspNetCore.DataProtection.ServiceCollectionTests' Microsoft.AspNetCore.DataProtection.StringLoggerFactory' Microsoft.AspNetCore.DataProtection.StringLogger' Microsoft.AspNetCore.DataProtection.DummyDisposable' Microsoft.AspNetCore.DataProtection.TypeForwardingActivatorTests' Microsoft.AspNetCore.DataProtection.MockTypeForwardingActivator' Microsoft.AspNetCore.DataProtection.GenericType<T>' Microsoft.AspNetCore.DataProtection.GenericType<T1'T2>' Microsoft.AspNetCore.DataProtection.XmlAssert' Microsoft.AspNetCore.DataProtection.Core' Microsoft.AspNetCore.DataProtection.CallbackBasedEqualityComparer<T>
Feature Concentration,Microsoft.AspNetCore.DataProtection.Test(netcoreapp3.0),Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthenticatedEncryptorDescriptorDeserializerTests]' [AuthenticatedEncryptorDescriptorTests]' [CngCbcAuthenticatedEncryptorConfigurationTests]' [CngCbcAuthenticatedEncryptorDescriptorDeserializerTests]' [CngCbcAuthenticatedEncryptorDescriptorTests]' [CngGcmAuthenticatedEncryptorConfigurationTests]' [CngGcmAuthenticatedEncryptorDescriptorDeserializerTests]' [CngGcmAuthenticatedEncryptorDescriptorTests]' [ManagedAuthenticatedEncryptorConfigurationTests]' [ManagedAuthenticatedEncryptorDescriptorDeserializerTests]' [ManagedAuthenticatedEncryptorDescriptorTests' MySymmetricAlgorithm' MyKeyedHashAlgorithm]. LCC (Lack of Component Cohesion) = 0.85,Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializerTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngCbcAuthenticatedEncryptorConfigurationTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngCbcAuthenticatedEncryptorDescriptorDeserializerTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngCbcAuthenticatedEncryptorDescriptorTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngGcmAuthenticatedEncryptorConfigurationTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngGcmAuthenticatedEncryptorDescriptorDeserializerTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngGcmAuthenticatedEncryptorDescriptorTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.ManagedAuthenticatedEncryptorConfigurationTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.ManagedAuthenticatedEncryptorDescriptorDeserializerTests,Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializerTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngCbcAuthenticatedEncryptorConfigurationTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngCbcAuthenticatedEncryptorDescriptorDeserializerTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngCbcAuthenticatedEncryptorDescriptorTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngGcmAuthenticatedEncryptorConfigurationTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngGcmAuthenticatedEncryptorDescriptorDeserializerTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngGcmAuthenticatedEncryptorDescriptorTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.ManagedAuthenticatedEncryptorConfigurationTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.ManagedAuthenticatedEncryptorDescriptorDeserializerTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.ManagedAuthenticatedEncryptorDescriptorTests' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.MySymmetricAlgorithm' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.MyKeyedHashAlgorithm
Feature Concentration,Microsoft.AspNetCore.DataProtection.Test(netcoreapp3.0),Microsoft.AspNetCore.DataProtection.KeyManagement,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CacheableKeyRingTests]' [DefaultKeyResolverTests]' [DefaultKeyResolverExtensions]' [DeferredKeyTests]' [KeyEscrowServiceProviderExtensionsTests]' [KeyRingBasedDataProtectorTests]' [KeyRingProviderTests]' [KeyRingTests' MyKey]' [KeyTests]' [XmlKeyManagerTests' MyDeserializer' TestEncryptorFactory]. LCC (Lack of Component Cohesion) = 0.77,Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingTests' Microsoft.AspNetCore.DataProtection.KeyManagement.MyKey' Microsoft.AspNetCore.DataProtection.KeyManagement.CacheableKeyRingTests' Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolverTests' Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolverExtensions' Microsoft.AspNetCore.DataProtection.KeyManagement.DeferredKeyTests' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyEscrowServiceProviderExtensionsTests' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingBasedDataProtectorTests' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProviderTests' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyTests,Microsoft.AspNetCore.DataProtection.KeyManagement.CacheableKeyRingTests' Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolverTests' Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolverExtensions' Microsoft.AspNetCore.DataProtection.KeyManagement.DeferredKeyTests' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyEscrowServiceProviderExtensionsTests' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingBasedDataProtectorTests' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProviderTests' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingTests' Microsoft.AspNetCore.DataProtection.KeyManagement.MyKey' Microsoft.AspNetCore.DataProtection.KeyManagement.KeyTests' Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManagerTests' Microsoft.AspNetCore.DataProtection.KeyManagement.MyDeserializer' Microsoft.AspNetCore.DataProtection.KeyManagement.TestEncryptorFactory
Feature Concentration,Microsoft.AspNetCore.DataProtection.Test(netcoreapp3.0),Microsoft.AspNetCore.DataProtection.XmlEncryption,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CertificateXmlEncryptorTests]' [DpapiNGXmlEncryptionTests]' [DpapiXmlEncryptionTests]' [NullXmlEncryptionTests]' [XmlEncryptionExtensionsTests' MyXmlDecryptor]. LCC (Lack of Component Cohesion) = 0.83,Microsoft.AspNetCore.DataProtection.XmlEncryption.CertificateXmlEncryptorTests' Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiNGXmlEncryptionTests' Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlEncryptionTests' Microsoft.AspNetCore.DataProtection.XmlEncryption.NullXmlEncryptionTests,Microsoft.AspNetCore.DataProtection.XmlEncryption.CertificateXmlEncryptorTests' Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiNGXmlEncryptionTests' Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlEncryptionTests' Microsoft.AspNetCore.DataProtection.XmlEncryption.NullXmlEncryptionTests' Microsoft.AspNetCore.DataProtection.XmlEncryption.XmlEncryptionExtensionsTests' Microsoft.AspNetCore.DataProtection.XmlEncryption.MyXmlDecryptor
Scattered Functionality,Microsoft.AspNetCore.DataProtection.Test(netcoreapp3.0),Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel' Microsoft.AspNetCore.DataProtection,Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngCbcAuthenticatedEncryptorConfiguration' Microsoft.AspNetCore.DataProtection.SecretAssert' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngGcmAuthenticatedEncryptorConfiguration' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.ManagedAuthenticatedEncryptorConfiguration,Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngCbcAuthenticatedEncryptorConfiguration' Microsoft.AspNetCore.DataProtection.SecretAssert' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.CngGcmAuthenticatedEncryptorConfiguration' Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.ManagedAuthenticatedEncryptorConfiguration
