Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SqlMapper,4,33,0,0,13,1419,152,0,0,0,1,0
DynamicParameters,1,6,0,0,4,114,21,0,0,0.5,0,0
DbString,0,2,4,0,2,40,4,0,0,0,0,1
Td3200,0,2,0,0,1,40,5,0,1,0,0,1
IMeasurement,0,0,5,0,0,23,0,3,0,0,0,6
ExportController,6,14,0,0,4,132,27,0,0,0.82,11,2
GridStation,0,5,13,0,3,127,7,0,0,0,0,9
Station,2,14,10,0,6,165,15,1,0,0.96,0,3
CanadaMeasurement,0,7,1,0,2,77,14,0,1,0,1,1
Element,0,0,0,0,0,6,0,0,0,0,0,2
MeasurementLocator,3,6,2,0,3,74,7,0,1,0.72,4,1
Measurement,0,4,7,0,2,76,4,2,1,0,0,3
GridSummaryWriter,5,2,1,0,2,40,5,0,1,0.5,1,1
Boundry,0,0,4,0,0,19,0,0,0,0,0,1
PrecipitationFormatter,1,1,0,0,1,13,2,0,1,0,1,1
IFormatter,0,1,0,0,0,4,1,2,0,0,1,1
TemperatureFormatter,1,2,0,0,1,24,4,0,1,0.5,1,1
IMeasurementLocator,0,1,2,0,0,12,1,1,0,0,0,0
StationTracker,1,3,0,0,3,28,4,0,0,0,0,2
MeasurementWriter,3,4,3,0,3,88,10,0,0,0.25,3,1
GridStationExport,1,6,0,0,4,39,7,0,0,0.67,3,1
IGridSummaryWriter,0,1,0,0,0,4,1,1,0,0,1,1
CanadaStation,0,1,0,0,1,13,1,0,1,0,0,1
StationImport,0,1,2,0,1,29,6,0,0,0,1,1
CanadaImport,0,1,0,0,1,27,8,0,1,0,2,1
GridStationImport,0,2,1,0,1,83,7,0,0,0,1,2
MeasurementImport,0,8,6,0,1,108,9,2,0,0,3,0
Td3200Import,0,1,0,0,1,23,7,0,1,0,1,2
CanadaStationImport,0,1,1,0,1,20,4,0,0,0,2,1
GridStationDatabase,4,6,0,3,3,55,6,0,0,0.62,0,4
MeasurementDatabase,4,6,0,3,3,52,6,0,0,0.62,0,4
StationDatabase,2,4,0,1,3,35,4,0,0,0.5,0,1
ApplicationDatabase,0,2,1,0,2,15,2,0,0,0,0,0
