Implementation smell,Namespace,Class,File,Method,Description
Long Statement,DataSetExtension.ImportConsole,MainClass,C:\repos\sethdeckard_LR-dataset-extension\DataSetExtension.ImportConsole\Main.cs,ImportTd3200,The length of the statement  "		var tempMinStations = connection.Query<GridStation> ("select Id' Number' GridPoint from " + GridStationDatabase.TemperatureMinStationTable).ToArray (); " is 151.
Long Statement,DataSetExtension.ImportConsole,MainClass,C:\repos\sethdeckard_LR-dataset-extension\DataSetExtension.ImportConsole\Main.cs,ImportTd3200,The length of the statement  "		var tempMaxStations = connection.Query<GridStation> ("select Id' Number' GridPoint from " + GridStationDatabase.TemperatureMaxStationTable).ToArray (); " is 151.
Long Statement,DataSetExtension.ImportConsole,MainClass,C:\repos\sethdeckard_LR-dataset-extension\DataSetExtension.ImportConsole\Main.cs,ImportTd3200,The length of the statement  "		var precipStations = connection.Query<GridStation> ("select Id' Number' GridPoint from " + GridStationDatabase.PrecipitationStationTable).ToArray (); " is 149.
