Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
TheoryDataExamples,MatrixTheoryData<T1;T2>,0,1,0,0,1,11,3,0,0,-1,0,1,,TheoryDataExamples.SampleUsage
TheoryDataExamples,SampleUsage,3,1,0,3,1,12,1,0,0,0,1,0,TheoryDataExamples.MatrixTheoryData<T1;T2>,
