Method,LOC,CC,PC
Facts:NonSkippableFact,1,1,0
Facts:Passing,1,1,0
Facts:StaticallySkipped,1,1,0
Facts:DynamicallySkipped,5,1,0
Facts:Failing,3,1,0
Theories:StaticallySkipped,1,1,0
Theories:DynamicallySkipped,5,2,1
SkipTestException:SkipTestException,1,1,1
SkippableFactDiscoverer:SkippableFactDiscoverer,3,1,1
SkippableFactDiscoverer:Discover,3,1,3
SkippableFactMessageBus:SkippableFactMessageBus,3,1,1
SkippableFactMessageBus:Dispose,1,1,0
SkippableFactMessageBus:QueueMessage,14,3,1
SkippableFactTestCase:SkippableFactTestCase,1,1,0
SkippableFactTestCase:SkippableFactTestCase,1,1,4
SkippableFactTestCase:RunAsync,10,2,5
SkippableTheoryDiscoverer:SkippableTheoryDiscoverer,4,1,1
SkippableTheoryDiscoverer:Discover,9,1,3
SkippableTheoryTestCase:SkippableTheoryTestCase,1,1,0
SkippableTheoryTestCase:SkippableTheoryTestCase,1,1,3
SkippableTheoryTestCase:RunAsync,11,2,5
