Project,Namespace,Ca types,Ce types
LanguageExt.CodeGen(netstandard2.0),LanguageExt.CodeGen,LanguageExt.ReaderAttribute' LanguageExt.RecordAttribute' LanguageExt.WithAttribute' LanguageExt.WithLensAttribute' LanguageExt.RWSAttribute' LanguageExt.UnionAttribute,
LanguageExt.CodeGen(netstandard2.0),LanguageExt,,LanguageExt.CodeGen.ReaderGenerator' LanguageExt.CodeGen.RecordGenerator' LanguageExt.CodeGen.RWSGenerator' LanguageExt.CodeGen.UnionGenerator' LanguageExt.CodeGen.RecordWithGenerator' LanguageExt.CodeGen.RecordWithAndLensGenerator
