Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BuildStatus,0,0,0,0,0,16,0,0,0,0,0,4
BuildHistoryController,1,2,0,0,1,32,2,0,1,0.5,7,0
CIController,12,17,0,0,2,299,23,0,1,0.87,25,0
CIProjectBuildStatusChangeEvents,0,0,0,0,0,5,0,0,0,0,0,0
CIControllerBase,8,7,0,0,1,72,11,1,1,0.84,9,0
ProductivityCalendarController,0,5,0,0,1,43,8,0,2,0,8,0
BuildHistoryViewModel,0,0,0,0,0,3,0,0,2,0,0,1
CISettingsViewModel,8,3,10,0,3,121,7,0,1,1,3,2
ServerConfigViewModel,0,1,3,0,1,22,1,0,0,0,3,2
ProjectConfigViewModel,2,3,3,1,3,37,3,0,1,0.5,4,3
ProductivityCalendarDayViewModel,2,0,2,0,0,27,0,0,1,0,1,1
ProductivityCalendarViewModel,0,1,1,0,1,12,1,0,2,0,0,1
ProjectBuildHistoryViewModel,3,0,3,0,0,39,0,0,1,0,0,1
BuildViewModel,7,2,6,0,1,99,2,0,1,1,2,2
CINotifierViewModel,2,8,1,0,5,85,18,0,1,0.81,2,0
CIViewModel,0,0,0,0,0,3,0,0,2,0,0,2
ProjectInfoViewModel,8,1,8,0,1,103,1,0,1,1,1,1
