Method,LOC,CC,PC
TasksController:TasksController,10,1,7
TasksController:Start,3,1,0
TasksController:UpdateViewModels,16,1,0
TasksController:CreateViewModelTasks,20,2,1
TasksController:CreateViewModelTaskInstances,17,2,1
TasksController:SaveChanges,16,1,2
ConfigurationEntryViewModel:OnInitialize,3,1,0
ConfigurationEntryViewModel:ConfigurationEntryViewModel_PropertyChanged,3,1,2
ConfigurationEntryViewModel:OnChange,4,2,0
TaskInstanceConfigurationViewModel:SetInstanceNameWithoutFiringProperty,3,1,1
TaskInstanceConfigurationViewModel:OnSetConfigurationEntries,7,2,2
TasksViewModel:OnInitialize,6,1,0
TasksViewModel:SetHasChanges,3,1,2
TasksViewModel:TasksViewModel_PropertyChanged,17,13,2
TasksViewModel:AddTask,4,2,1
TasksViewModel:TaskAlreadyExist,3,1,2
TasksViewModel:AddTaskInstance,5,2,1
TasksViewModel:TaskInstanceNameAlreadyExists,3,1,2
TasksViewModel:SubscribeRunningTaskToEvents,8,3,1
TasksViewModel:TaskConfigNameHasChanged,6,2,2
TasksViewModel:GetNameWithPostfix,10,2,3
TasksViewModel:OnActivateSelectedTask,12,2,0
TasksViewModel:CanActivateSelectedTask,7,2,0
TasksViewModel:OnDeactivateSelectedTask,10,2,0
TasksViewModel:UnsubscribeRemovedTaskInstanceFromEvents,8,3,1
TasksViewModel:GetNextSelectedTaskInstance,10,3,1
TasksViewModel:TaskInstanceIsAtEndOfList,3,1,1
TasksViewModel:GetTaskInstanceAbove,3,1,1
TasksViewModel:GetTaskInstanceBelow,3,1,1
TasksViewModel:CanDeactivateSelectedTask,7,2,0
TasksViewModel:CanSaveChanges,3,1,0
TasksViewModel:OnSaveChanges,3,1,0
TaskViewModel:OnGetAuthor,1,1,1
TaskViewModel:OnSetAuthor,1,1,1
TaskViewModel:OnGetDescription,1,1,1
TaskViewModel:OnSetDescription,1,1,1
TaskViewModel:OnGetVersion,1,1,1
TaskViewModel:OnSetVersion,1,1,1
TaskViewModel:OnGetWebpage,1,1,1
TaskViewModel:OnSetWebpage,1,1,1
TaskViewModel:OnGetName,1,1,1
TaskViewModel:OnSetName,1,1,1
TaskViewModel:OnGetConfigurationEntries,1,1,1
TaskViewModel:OnSetConfigurationEntries,1,1,1
TaskViewModel:TaskViewModel,4,1,0
TaskViewModel:OnInitialize,1,1,0
