Design smell,Namespace,Class,File,Cause
Multifaceted Abstraction,Smeedee.Widget.Admin.Users.Controllers,UsersController,C:\repos\Smeedee_Smeedee\source\Widget\Smeedee.Widget.Admin.Users\Controllers\UsersController.cs,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.83
Unutilized Abstraction,Smeedee.Widget.Admin.Users.Controllers,UsersController,C:\repos\Smeedee_Smeedee\source\Widget\Smeedee.Widget.Admin.Users\Controllers\UsersController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Smeedee.Widget.Admin.Users.InputValidators,UsernameValidator,C:\repos\Smeedee_Smeedee\source\Widget\Smeedee.Widget.Admin.Users\InputValidators\UsernameValidator.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
