Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CompositeLogger,1,6,1,0,6,42,7,0,1,0.5,2,1
ConsoleLogger,0,1,1,0,1,20,4,0,1,0,1,1
DirectoryTaskCatalogLoader,2,6,0,0,2,63,12,0,1,0.58,4,0
IocContainerForScheduler,1,4,0,0,4,44,4,0,0,0,26,3
Scheduler,11,21,3,0,2,206,33,0,0,0.89,14,2
IGetTaskCatalog,0,1,0,0,0,4,1,1,0,0,0,0
TaskMetaData,0,0,6,0,0,27,0,0,0,0,0,1
ITimerWithTimestamp,0,1,0,0,0,5,1,1,0,0,0,1
TimerElapsedEventArgs,0,1,1,0,1,11,1,0,0,0,0,1
TimerWithTimestamp,3,3,0,0,2,22,4,0,1,0.44,1,2
