Method,LOC,CC,PC
UsersController:UsersController,19,1,12
UsersController:SaveDataToRepository,4,1,0
UsersController:SelectedDbChanged,5,2,2
UsersController:OnSaveCompleted,3,1,2
UsersController:SaveCurrentUserdb,7,2,0
UsersController:LoadData,22,1,0
UsersController:SetHasUserdb,3,1,1
UsersController:CreateDefaultUserdb,5,1,0
UsersController:SetDefaultDbOnViewModel,8,1,0
UsersController:UpdateViewModel,7,1,1
UsersController:SetIsNotLoadingData,4,1,0
UsersController:SetIsLoadingData,4,1,0
UsersController:SetIsNotSavingData,4,1,0
UsersController:SetIsSavingData,4,1,0
UsersController:GetAllUserdbs,12,2,0
UsersController:LogError,7,1,1
UsersController:UpdateUserdbNames,6,1,2
UsersController:UpdateList,14,5,2
UsersController:UpdateUsers,9,3,2
UsersController:SetDeploymentPathOnViewModel,3,1,0
UsersController:CreateUserDomainModelFromUserViewModel,10,1,1
UsersController:CreateUserViewModelFromUserDomainModel,11,1,1
UsernameValidator:ValideUserViewModel,8,1,2
UsersViewModel:OnInitialize,8,1,0
UsersViewModel:EditedUserPropertyChanged,5,2,2
UsersViewModel:AddUserViewModel,5,1,1
UsersViewModel:SetupDelegateCommands,7,1,10
UsersViewModel:OnEditUser,6,2,0
UsersViewModel:CopySelectedUSersValuesToEditedUser,8,1,0
UsersViewModel:OnCloseUserEditWindow,3,1,0
UsersViewModel:OnOpenUserEditWindow,3,1,0
UsersViewModel:ResetEditedUserValues,8,1,0
UsersViewModel:OnAddUser,10,3,0
UsersViewModel:ReplaceSelectedUserWithEditedUser,10,2,0
UsersViewModel:CreateCopyOfUserViewModel,12,1,1
UsersViewModel:OnDeleteSelectedUser,6,2,0
UsersViewModel:UserIsValidAndDoesNotExist,5,1,1
UsersViewModel:UserIsValid,3,1,1
UsersViewModel:UserExists,7,2,1
UsersViewModel:IsDuplicateUser,4,1,2
UsersViewModel:EditedUserIsUnique,5,1,0
UserViewModel:OnGetImageUrl,5,2,1
UserViewModel:Equals,6,1,1
