Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
System,ObservableExtensions,0,6,0,0,6,43,10,0,0,-1,1,1,System.Reactive.Observer,System.Tests.ObservableExtensionTest
System,CommonAssemblyInfo,3,0,0,3,0,6,0,0,0,-1,0,1,,System.Reactive.PlatformServices.PlatformEnlightenmentProvider
System.Reactive,Notification<T>,0,10,4,0,8,218,11,0,0,-1,5,0,System.Reactive.Notification' System.Reactive.Concurrency.IScheduler' System.Reactive.NotificationKind' System.Reactive.Subjects.ISubject' System.Reactive.IObserver,
System.Reactive,InternalNotification<T>,0,1,0,0,1,11,1,0,1,-1,0,0,,
System.Reactive,OnCompleted,0,5,4,0,5,41,6,0,0,-1,1,1,System.Reactive.Notification,System.Reactive.Notification
System.Reactive,OnError,1,6,4,0,6,49,7,0,0,0,1,1,System.Reactive.Notification,System.Reactive.Notification
System.Reactive,OnNext,1,6,4,0,6,49,7,0,0,0,1,1,System.Reactive.Notification,System.Reactive.Notification
System.Reactive,Notification,0,3,0,0,3,19,4,1,0,-1,3,17,System.Reactive.OnCompleted' System.Reactive.OnError' System.Reactive.OnNext,System.Reactive.Notification<T>' System.Reactive.OnCompleted' System.Reactive.OnError' System.Reactive.OnNext' System.Reactive.Observer' System.Reactive.NotifiedObserver<T>' System.Reactive.Linq.Observable' System.Reactive.Subjects.AsyncSubject<T>' System.Reactive.Subjects.BehaviorSubject<T>' System.Reactive.Subjects.ReplaySubject<T>' System.Reactive.Linq.Observable' System.Reactive.Subjects.AsyncSubject<T>' System.Reactive.Subjects.BehaviorSubject<T>' System.Reactive.Subjects.ReplaySubject<T>' Mono.Reactive.Testing.ReactiveTest' System.Reactive.Tests.NotificationTest' System.Reactive.Linq.Tests.ObservableTest
System.Reactive,NotificationKind,0,0,0,0,0,6,0,0,0,-1,0,6,,System.Reactive.Notification<T>' System.Reactive.Observer' System.Reactive.Linq.Observable' System.Reactive.Linq.Observable' System.Reactive.Tests.NotificationTest' System.Reactive.Linq.Tests.ObservableTest
System.Reactive,Observer,0,14,0,0,14,120,21,0,0,-1,4,35,System.Reactive.Concurrency.AsyncLock' System.Reactive.Notification' System.Reactive.NotificationKind' System.Reactive.Concurrency.IScheduler,System.ObservableExtensions' System.Reactive.Joins.Pattern<TSource1;TSource2>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12;TSource13>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12;TSource13;TSource14>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12;TSource13;TSource14;TSource15>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12;TSource13;TSource14;TSource15;TSource16>' System.Reactive.Linq.TimeOrCountObservable' System.Reactive.Linq.Observable' System.Reactive.Joins.Pattern<TSource1;TSource2>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12;TSource13>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12;TSource13;TSource14>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12;TSource13;TSource14;TSource15>' System.Reactive.Joins.Pattern<TSource1;TSource2;TSource3;TSource4;TSource5;TSource6;TSource7;TSource8;TSource9;TSource10;TSource11;TSource12;TSource13;TSource14;TSource15;TSource16>' System.Reactive.Linq.TimeOrCountObservable' System.Reactive.Linq.Observable
