Method,LOC,CC,PC
CssModule:CssModule,5,1,0
JobExecutionContextsModule:JobExecutionContextsModule,11,1,0
JobsModule:JobsModule,23,1,0
JsonJob:JsonJob,8,2,2
JsonJobExecutionContext:JsonJobExecutionContext,11,1,1
JsonJobListener:JsonJobListener,3,1,1
JsonScheduler:JsonScheduler,26,3,1
JsonSchedulerContext:JsonSchedulerContext,6,2,1
JsonSchedulerListener:JsonSchedulerListener,3,1,1
JsonTrigger:JsonTrigger,3,1,1
NancyBootstrapper:ConfigureApplicationContainer,5,1,1
NancyBootstrapper:ConfigureConventions,7,1,1
NancyBootstrapper:OnConfigurationBuilder,3,1,1
SchedulerModule:SchedulerModule,7,1,0
ScriptsModule:ScriptsModule,5,1,0
WebModule:WebModule,5,1,0
