Project,Namespace,Ca types,Ce types
XenOvfApi,XenOvf,XenOvf.Utilities.Tools,XenOvf.Definitions.EnvelopeType' XenOvf.Definitions.File_Type' XenOvf.Definitions.VMC.Ms_Vmc_Type' XenOvf.Definitions.VMC.Ms_Ethernet_Controller_Type' XenOvf.Definitions.VMC.Ms_Ide_Controller_Type' XenOvf.Definitions.VMC.Ms_Location_Type' XenOvf.Definitions.VMC.Ms_Declarations_Type' XenOvf.Definitions.VMC.Ms_ParameterValue_Type' XenOvf.Definitions.VMC.Ms_ParameterValueArray_Type' XenOvf.Definitions.VMC.Ms_Property_Base_Type' XenOvf.Definitions.VMC.Ms_WrapperInstance_Type' XenOvf.Definitions.XenXva' XenOvf.Definitions.XenMember' XenOvf.Definitions.XenStruct' XenOvf.Definitions.XenArray' XenOvf.Definitions.XcAppliance' XenOvf.Definitions.cimString' XenOvf.Definitions.cimBoolean' XenOvf.Definitions.cimUnsignedShort' XenOvf.Definitions.cimUnsignedLong' XenOvf.Definitions.cimUnsignedInt' XenOvf.Definitions.Section_Type' XenOvf.Definitions.RASD_Type' XenOvf.Definitions.ConsumerVisibility' XenOvf.Definitions.MappingBehavior' XenOvf.Definitions.ResourceType' XenOvf.Definitions.Caption' XenOvf.Definitions.ChangeableType' XenOvf.Definitions.NetworkSection_Type' XenOvf.Definitions.NetworkSection_TypeNetwork' XenOvf.Properties.Settings' XenOvf.Utilities.Tools
XenOvfApi,XenOvf.Definitions.VMC,XenOvf.OVF,
XenOvfApi,XenOvf.Definitions.VMX,,XenOvf.Definitions.Section_Type
XenOvfApi,XenOvf.Definitions.WSSE,,
XenOvfApi,XenOvf.Definitions.WSU,,
XenOvfApi,XenOvf.Definitions,XenOvf.Utilities.Tools' XenOvf.OVF' XenOvf.OvfCompressor' XenOvf.Definitions.VMX.Vmw_IpAssignmentSection_Type,XenOvf.Definitions.XENC.EncryptionMethodType' XenOvf.Definitions.XENC.EncryptedDataType' XenOvf.Definitions.XENC.EncryptedKeyType' XenOvf.Definitions.XENC.ReferenceList
XenOvfApi,XenOvf.Definitions.XDIGSIG,XenOvf.Definitions.XENC.TransformsType' XenOvf.Definitions.XENC.EncryptedType' XenOvf.Definitions.XENC.AgreementMethodType,
XenOvfApi,XenOvf.Definitions.XENC,XenOvf.Definitions.Security_Type,XenOvf.Definitions.XDIGSIG.TransformType' XenOvf.Definitions.XDIGSIG.KeyInfoType
XenOvfApi,XenOvf.Properties,XenOvf.Utilities.ValueMaps' XenOvf.FolderPackage' XenOvf.TarPackage' XenOvf.Package' XenOvf.Utilities.Tools' XenOvf.OVF,
XenOvfApi,XenOvf.Utilities,XenOvf.OVF,XenOvf.OVF' XenOvf.Messages' XenOvf.Package' XenOvf.Definitions.XenXva' XenOvf.Definitions.XenMember' XenOvf.Definitions.XenStruct' XenOvf.Definitions.XenValue' XenOvf.Definitions.XenData' XenOvf.Definitions.XenArray' XenOvf.Definitions.XcAppliance' XenOvf.Definitions.cimString' XenOvf.Definitions.EnvelopeType' XenOvf.Definitions.Msg_Type' XenOvf.Properties.Settings
