Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BitArray64,1,8,1,0,5,142,15,0,0,0.75,0,1
Test,0,1,0,0,0,10,2,0,0,0,1,0
