Implementation smell,Namespace,Class,File,Method,Description
Magic Number,task6_ElementSearch,ElementSearch,C:\repos\pdrosos_TelerikAcademy\C# Fundamentals - Part II\03. Methods\Evaluated Homeworks\01\HW_Metodi\task6_ElementSearch\ElementSearch.cs,IndexFinder,The following statement contains a magic number: if (arr.Length >= 3) {  	for (int i = 1; i < arr.Length - 2; i++) {  		if (instance.BiggerThanNeighbours (arr' i)) {  			return i;  		}  	}  }  
Magic Number,task6_ElementSearch,ElementSearch,C:\repos\pdrosos_TelerikAcademy\C# Fundamentals - Part II\03. Methods\Evaluated Homeworks\01\HW_Metodi\task6_ElementSearch\ElementSearch.cs,IndexFinder,The following statement contains a magic number: if (arr.Length >= 3) {  	for (int i = 1; i < arr.Length - 2; i++) {  		if (instance.BiggerThanNeighbours (arr' i)) {  			return i;  		}  	}  }  
Magic Number,task6_ElementSearch,ElementSearch,C:\repos\pdrosos_TelerikAcademy\C# Fundamentals - Part II\03. Methods\Evaluated Homeworks\01\HW_Metodi\task6_ElementSearch\ElementSearch.cs,IndexFinder,The following statement contains a magic number: for (int i = 1; i < arr.Length - 2; i++) {  	if (instance.BiggerThanNeighbours (arr' i)) {  		return i;  	}  }  
