Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WalkInMatrix,Matrix,C:\repos\pdrosos_TelerikAcademy\High-Quality Code\13. Refactoring\Homework\WalkInMatrix\Matrix.cs,ToString,The length of the statement  "			info.Append (Convert.ToString (this.elements [i' j]).PadLeft (maxCellSize' ' ') + (j != this.columns - 1 ? "  " : Environment.NewLine)); " is 136.
