Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Point,2,0,0,0,0,5,0,0,0,0,0,2
MultiplyPoint,0,2,0,0,2,13,2,0,0,0,1,1
Student,1,4,0,1,1,37,4,0,0,0.75,2,0
