Implementation smell,Namespace,Class,File,Method,Description
Long Statement,FarsiLibrary.WPF.VisualStudio.Design,AboutUI,C:\repos\HEskandari_FarsiLibrary\FarsiLibrary.WPF.VisualStudio.Design\AboutUI.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/FarsiLibrary.WPF.VisualStudio.Design;component/aboutui.xaml"' System.UriKind.Relative); " is 133.
Long Statement,FarsiLibrary.WPF.VisualStudio.Design,MonthViewDesignAdorner,C:\repos\HEskandari_FarsiLibrary\FarsiLibrary.WPF.VisualStudio.Design\MonthViewDesignAdorner.cs,OnDesignerUILoaded,The length of the statement  "        designerUI.ShowEmptyButton = (bool) calendarModelItem.Properties[FXMonthView.ShowEmptyButtonProperty.Name].ComputedValue; " is 121.
Long Statement,FarsiLibrary.WPF.VisualStudio.Design,MonthViewDesignAdorner,C:\repos\HEskandari_FarsiLibrary\FarsiLibrary.WPF.VisualStudio.Design\MonthViewDesignAdorner.cs,OnDesignerUILoaded,The length of the statement  "        designerUI.ShowTodayButton = (bool) calendarModelItem.Properties[FXMonthView.ShowTodayButtonProperty.Name].ComputedValue; " is 121.
Long Statement,FarsiLibrary.WPF.VisualStudio.Design,MonthViewDesignAdorner,C:\repos\HEskandari_FarsiLibrary\FarsiLibrary.WPF.VisualStudio.Design\MonthViewDesignAdorner.cs,OnDesignerUILoaded,The length of the statement  "        designerUI.ShowWeekDayNames = (bool) calendarModelItem.Properties[FXMonthView.ShowWeekDayNamesProperty.Name].ComputedValue; " is 123.
Long Statement,FarsiLibrary.WPF.VisualStudio.Design,MonthViewDesignAdorner,C:\repos\HEskandari_FarsiLibrary\FarsiLibrary.WPF.VisualStudio.Design\MonthViewDesignAdorner.cs,OnDesignerUILoaded,The length of the statement  "        designerUI.SelectedDateTime = (DateTime?) calendarModelItem.Properties[FXMonthView.SelectedDateTimeProperty.Name].ComputedValue; " is 128.
Long Statement,FarsiLibrary.WPF.VisualStudio.Design,FarsiLibraryVisualStudioAttributeTableBuilder,C:\repos\HEskandari_FarsiLibrary\FarsiLibrary.WPF.VisualStudio.Design\VisualStudioMetadata.cs,AddMonthViewMenuItems,The length of the statement  "            AddCallback(typeof (FXMonthView)' builder => builder.AddCustomAttributes(new FeatureAttribute(typeof (MonthViewDesignMenuProvider)))); " is 134.
Magic Number,FarsiLibrary.WPF.VisualStudio.Design,MonthViewDesignAdorner,C:\repos\HEskandari_FarsiLibrary\FarsiLibrary.WPF.VisualStudio.Design\MonthViewDesignAdorner.cs,PlaceAdornerPanel,The following statement contains a magic number: placement.PositionRelativeToContentHeight(0' -10);
