Architecture smell,Project,Namespace,Cause
Unstable Dependency,FarsiLibrary.Win.DevExpress.15.2,FarsiLibrary.Win.DevExpress,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): FarsiLibrary.WinFormDemo.Pages
God Component,FarsiLibrary.Win.DevExpress.15.2,FarsiLibrary.Win.DevExpress,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 36
