Architecture smell,Project,Namespace,Cause
God Component,WinFormsUI,WeifenLuo.WinFormsUI.Docking,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 62
Feature Concentration,WinFormsUI,WeifenLuo.WinFormsUI.Docking,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DockPanel' AutoHideStripBase' DockPanelSkin' AutoHideStripSkin' DockPaneStripSkin' DockPaneStripToolWindowGradient' DockPaneStripGradient' TabGradient' DockPanelGradient' DockPaneTabGradientConverter' VS2005AutoHideStrip' DockContent' DockContentCollection' DockContentHandler' DockHelper' DockOutlineBase' DockPane' DockPaneCaptionBase' VS2005DockPaneCaption' DockPaneCollection' DockPanelExtender' DockPaneStripBase' VS2005DockPaneStrip' DockWindow' DockWindowCollection' DummyControl' DockAreas' DockState' DockAlignment' DocumentStyle' DocumentTabStripLocation' DockContentEventArgs' FloatWindow' FloatWindowCollection' IDockContent' INestedPanesContainer' IDragSource' IDockDragSource' ISplitterDragSource' Measures' MeasurePane' NestedDockingStatus' DrawHelper' Win32Helper' Strings' NativeMethods' VisibleNestedPaneCollection' NestedPaneCollection]' [DragForm]' [InertButtonBase]' [DockPanelSkinConverter]' [DockPanelGradientConverter]' [AutoHideStripConverter]' [DockPaneStripConverter]' [DockPaneStripGradientConverter]' [DockAreasEditor]' [IContentFocusManager]' [SplitterBase]' [LocalizedDescriptionAttribute]' [LocalizedCategoryAttribute' ResourceHelper]' [Resources]. LCC (Lack of Component Cohesion) = 0.23
Feature Concentration,WinFormsUI,WeifenLuo.WinFormsUI.Docking.Win32,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FlagsSetWindowPos]' [ShowWindowStyles]' [WindowStyles]' [WindowExStyles]' [Msgs]' [HitTest]' [ScrollBars]' [GetWindowLongIndex]' [HookType]. LCC (Lack of Component Cohesion) = 1
