Implementation smell,Namespace,Class,File,Method,Description
Long Method,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The method has 230 lines of code.
Long Statement,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,RefreshPie,The length of the statement  "			tslDate.Text = String.Format ("Directory date: [{0} ({1}) - {2} ({3})]"' dd.FirstDate' firstFile' dd.LastDate' lastFile); " is 121.
Long Statement,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,tvDirectories_NodeMouseClick,The length of the statement  "		if (MessageBox.Show ("Do you want to remove this directory from FileExtensions? (No impact on directories)"' "FileExtensions"' MessageBoxButtons.YesNo) == DialogResult.Yes) { " is 174.
Long Statement,GUI,Program,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\Program.cs,Main,The length of the statement  "		// The application was started from the web: http://ncecsemetric/ClickOnce/FileExtensions/FileExtensions.application?rootPath=D:\MyMusic " is 136.
Long Statement,GUI,Program,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\Program.cs,UpdateContextMenu,The length of the statement  "		regcmd.SetValue (""' @"C:\Documents and Settings\pcartgrandjean\Start Menu\Programs\Amadeus\FileExtensions.appref-ms %1"); " is 122.
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: chart1.DefaultElement.Transparency = 20;  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("ASM"' new List<string> {  	"asm"'  	"cpy"'  	"inc"'  	"mac"'  	"sbt"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("ASM"' new List<string> {  	"asm"'  	"cpy"'  	"inc"'  	"mac"'  	"sbt"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("ASM"' new List<string> {  	"asm"'  	"cpy"'  	"inc"'  	"mac"'  	"sbt"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("ASP"' new List<string> {  	"asp"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("ASP"' new List<string> {  	"asp"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("ASP"' new List<string> {  	"asp"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("C#"' new List<string> {  	"cs"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("C#"' new List<string> {  	"cs"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("C#"' new List<string> {  	"cs"  }' Color.FromArgb (255' 255' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("C"' new List<string> {  	"i"'  	"c"'  	"h"'  	"ec"  }' Color.FromArgb (156' 154' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("C"' new List<string> {  	"i"'  	"c"'  	"h"'  	"ec"  }' Color.FromArgb (156' 154' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("C"' new List<string> {  	"i"'  	"c"'  	"h"'  	"ec"  }' Color.FromArgb (156' 154' 255)));  
Magic Number,GUI,MainForm,C:\repos\Timokasse_FileExtensions\FileExtensions\GUI\MainForm.cs,MainForm,The following statement contains a magic number: fc.Categories.Add (new Language ("CPP"' new List<string> {  	"cpp"'  	"cxx"'  	"ecpp"'  	"hpp"'  	"hh"'  	"hxx"'  	"ipp"'  	"dla"  }' Color.FromArgb (156' 48' 99)));  
