Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,0,4,0,0,1,20,4,0,0,0,1,0
RootPage,0,2,0,0,1,16,2,0,0,0,3,1
MenuPage,0,1,1,0,1,29,1,0,0,0,1,1
MenuItem,0,0,3,0,0,15,0,0,0,0,0,3
MenuListView,0,1,0,0,1,15,1,0,0,0,2,1
MenuListData,0,1,0,0,1,26,1,0,0,0,5,1
AccountsPage,0,1,0,0,1,6,1,0,0,0,0,1
OpportunitiesPage,0,1,0,0,1,6,1,0,0,0,0,1
CarouselContent1,0,1,0,0,1,13,1,0,0,0,0,2
MyCarouselPage1,0,1,0,0,1,9,1,0,0,0,3,1
MyCarouselPage2,0,1,0,0,1,8,1,0,0,0,2,1
MyTabbedPage,0,1,0,0,1,16,1,0,0,0,2,1
CarouselContent2,0,1,0,0,1,12,1,0,0,0,0,2
CarouselContent3,0,1,0,0,1,12,1,0,0,0,0,1
FunctionsPage,0,1,0,0,1,29,1,0,0,0,1,1
WelcomePage,0,1,0,0,1,17,1,0,0,0,0,2
