Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,com.esri.gpt.csw,ArcMap,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\Config.Designer.cs,The tool detected the smell in this class because two or more abstractions have identical names. The abstractions with identical names are: com.esri.gpt.csw.ArcMap' Internal.ArcMap
Unutilized Abstraction,com.esri.gpt.csw,AddInStartupObject,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\Config.Designer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,com.esri.gpt.csw,AddInStartupObject,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\Config.Designer.cs,The tool detected the smell in this class because two or more abstractions have identical names. The abstractions with identical names are: com.esri.gpt.csw.AddInStartupObject' Internal.AddInStartupObject
Unutilized Abstraction,com.esri.gpt.csw,CswClientButton,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\CswClientButton.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,com.esri.gpt.csw,CswClientDockableWindow,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\CswClientDockableWindow.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CswClientDockableWindow (C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\CswClientDockableWindow.cs' [1' 21])' FormMessageBox (C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\FormMessageBox.cs' [1' 21])
Duplicate Abstraction,com.esri.gpt.csw,CswClientDockableWindow,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\CswClientDockableWindow.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CswClientDockableWindow (C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\CswClientDockableWindow.cs' [932' 953])' CswClientDockableWindow (C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\CswClientDockableWindow.cs' [1018' 1039])
Unutilized Abstraction,com.esri.gpt.csw,AddinImpl,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\CswClientDockableWindow.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,com.esri.gpt.csw,FormMessageBox,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\FormMessageBox.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Init
Duplicate Abstraction,com.esri.gpt.csw,FormMessageBox,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\FormMessageBox.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  FormMessageBox (C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\FormMessageBox.cs' [45' 67])' FormViewMetadata (C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\FormViewMetadata.cs' [47' 69])
Imperative Abstraction,com.esri.gpt.csw,FormViewMetadata,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\FormViewMetadata.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Navigate
Unutilized Abstraction,Internal,ArcMap,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\Config.Designer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Internal,AddInStartupObject,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\Config.Designer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Broken Modularization,com.esri.gpt.csw,ArcMap,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\Config.Designer.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Application' Document' ThisApplication' DockableWindowManager' Events' s_app' s_docEvent
Insufficient Modularization,com.esri.gpt.csw,CswClientDockableWindow,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\CswClientDockableWindow.cs,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 64 methods
Insufficient Modularization,com.esri.gpt.csw,CswClientDockableWindow,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\UI\CswClientDockableWindow.cs,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e.' WMC) is: 174
Broken Modularization,Internal,ArcMap,C:\repos\Esri_geoportal-server\components\desktop\CswClient\addins\arcmap\branches\1.0\src\Config.Designer.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Application' Document' ThisApplication' DockableWindowManager' Events' s_app' s_docEvent
