Implementation smell,Namespace,Class,File,Method,Description
Missing Default,Todo_Net,MainWindow,C:\repos\breeze_breeze.sharp.samples\ToDo\ToDo.Client\MainWindow.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:              this.LayoutRoot = ((System.Windows.Controls.Grid)(target));              return;              }
