Method,LOC,CC,PC
ViewsTabControl:ViewsTabControl,9,1,0
ViewsTabControl:CreateContextMenu,17,1,0
ViewsTabControl:ShowViewAsync,14,2,1
ViewsTabControl:AddViewTab,57,9,3
ViewsTabControl:ViewsTabControl_Selecting,11,4,2
ViewsTabControl:CallShowView,6,2,1
ViewsTabControl:ViewsTabControl_Deselecting,50,12,2
ViewsTabControl:TabShortCut_Click,5,1,2
ViewsTabControl:OnMenuClick_CloseAll,3,1,2
ViewsTabControl:OnMenuClick_CloseAllButThis,3,1,2
ViewsTabControl:MenuOpeningEvent,31,9,2
ViewsTabControl:RemoveAllAsync,3,1,0
ViewsTabControl:RemoveAllAsync,22,6,1
ViewsTabControl:OnMenuClick_Close,3,1,2
ViewsTabControl:OnMenuClick_Refresh,3,1,2
ViewsTabControl:RemoveTabAsync,26,5,1
ViewsTabControl:RefreshOrCloseViews,9,2,0
ViewsTabControl:RefreshViewAsync,16,3,1
ViewsTabControl:AutoOpenViews,9,3,1
TargetException:TargetException,2,1,1
ComponentException:ComponentException,2,1,1
ComponentNotFoundException:ComponentNotFoundException,2,1,1
ProjectSerializationException:ProjectSerializationException,2,1,1
ViewException:ViewException,2,1,1
ViewNotFoundException:ViewNotFoundException,2,1,1
AssemblyLoader:Load,26,4,2
DynComponent:Properties_Changed,3,1,2
DynComponent:DynComponent,7,1,1
DynComponent:GetProperty,3,1,2
DynComponent:SetProperty,4,1,2
DynComponent:Load,18,4,1
DynComponent:Save,3,1,1
DynComponent:Unload,11,3,1
DynComponent:CallHandler,16,3,1
DynComponent:GoOnline,3,1,0
DynComponent:GoOffline,3,1,0
DynComponent:CanGoOnline,3,1,0
DynComponent:CanGoOffline,3,1,0
DynComponent:LoadProjectData,3,1,0
DynComponent:CallCustomEvent,15,2,4
DynComponent:CallCustomEvent,4,1,3
DynComponent:GetComponent,9,2,2
DynComponent:GetComponent,3,1,1
DynComponent:GetProjectInfo,3,1,1
DynComponent:Dispose,4,1,0
DynComponent:Dispose,7,3,1
DynComponent:GoToView,3,1,2
DynComponent:NotifyChanges,3,1,0
DynComponent:RefreshViews,3,1,0
DynComponent:GetComponent,4,1,0
DynComponent:CallUpdateCycle,10,2,0
DynComponent:GetView,8,2,1
DynComponent:GetProperty,3,1,2
DynComponentSet:DynComponentSet,2,1,0
DynComponentSet:GetEnumerator,5,2,0
DynComponentSet:DynComponentSet,3,1,1
DynComponentSet:Load,53,15,1
DynComponentSet:DiscoverComponentAssembly,18,5,1
DynComponentSet:Save,7,3,1
DynComponentSet:SaveAsync,12,1,1
DynComponentSet:Unload,7,3,1
DynComponentSet:FromParentXmlElement,4,1,1
DynComponentSet:Dispose,4,1,0
DynComponentSet:Dispose,7,3,1
DynViewTimer:DynViewTimer,14,1,1
DynViewTimer:_timer_Elapsed,23,6,2
DynViewTimer:_pluginHost_OnGoOnline,9,3,2
DynViewTimer:_pluginHost_OnGoOffline,5,2,2
DynViewTimer:_pluginHost_OnClose,3,1,2
DynViewTimer:_pluginHost_OnHide,5,2,2
DynViewTimer:_pluginHost_OnShow,9,3,2
DynViewTimer:Dispose,4,1,0
DynViewTimer:Dispose,7,3,1
DynViewTimer:Start,4,1,0
DynViewTimer:Stop,4,1,0
TCProject:RefreshViewsAndUI,5,2,0
TCProject:CheckComponents,7,3,0
TCProject:Properties_Changed,3,1,2
TCProject:AdaptProjectToCurrentVersion,3,1,2
TCProject:GetProjectInfo,11,3,1
TCProject:IsVerboseLoad,3,1,0
TCProject:Load,33,3,2
TCProject:LoadAsync,3,1,2
TCProject:Unload,9,3,0
TCProject:SaveAsync,19,4,1
TCProject:GetTreeNodes,28,6,1
TCProject:GoOnline,76,23,3
TCProject:GoOffline,3,1,2
TCProject:CallUpdateCycle,8,3,0
TCProject:GoOnlineAsync,3,1,2
TCProject:GoOfflineAsync,3,1,2
TCProject:OnGoToView,5,2,2
TCProject:GetProperty,3,1,2
TCProject:SetProperty,4,1,2
TCProject:GetMenuStripItems,3,1,1
TCProject:GetToolStripItems,3,1,1
TCProject:GetTargetMenuStripItems,3,1,0
TCProject:GetTargetToolStripItems,3,1,0
TCProject:IsConnectedToTarget,11,3,0
TCProject:GetProperty,3,1,2
Property:Property,2,1,0
Property:Property,3,1,1
Property:Property,4,1,2
Property:ToString,3,1,0
Property:GetValue,15,9,0
PropertySet:GetEnumerator,5,2,0
PropertySet:PropertySet,2,1,0
PropertySet:PropertySet,3,1,1
PropertySet:FromParentXmlElement,9,2,1
DynView:Properties_Changed,3,1,2
DynView:DynView,3,1,0
DynView:DynView,9,1,3
DynView:Load,41,7,1
DynView:Unload,10,3,1
DynView:CallHandler,30,6,2
DynView:Show,10,2,1
DynView:Hide,9,2,0
DynView:Close,6,1,0
DynView:ViewlessCall,6,1,1
DynView:Refresh,3,1,0
DynView:LoadProjectData,3,1,0
DynView:IsEnabled,6,2,0
DynView:CanGoOnline,4,1,0
DynView:CanGoOffline,7,2,0
DynView:ShowAsync,3,1,1
DynView:HideAsync,3,1,0
DynView:CloseAsync,3,1,0
DynView:ViewlessCallAsync,3,1,1
DynView:RefreshAsync,3,1,0
DynView:IsEnabledAsync,3,1,0
DynView:GoOnline,3,1,0
DynView:GoOffline,3,1,0
DynView:GetProperty,3,1,2
DynView:GetProperty,3,1,2
DynView:SetProperty,4,1,2
DynView:GetProjectInfo,3,1,1
DynView:Dispose,4,1,0
DynView:Dispose,7,3,1
DynView:Save,3,1,1
DynView:GoToView,3,1,2
DynView:NotifyChanges,3,1,0
DynView:GetComponent,4,1,0
DynView:GetComponent,3,1,1
DynView:RefreshViews,3,1,0
DynView:CallCustomEvent,15,2,4
DynView:CallCustomEvent,4,1,3
DynView:CallUpdateCycle,10,2,0
DynView:GetView,8,2,1
DynView:CreateTimer,8,2,1
DynViewSet:GetEnumerator,5,2,0
DynViewSet:FromParentXmlElement,4,1,1
DynViewSet:DynViewSet,2,1,0
DynViewSet:DynViewSet,3,1,1
DynViewSet:Load,56,11,1
DynViewSet:FlattenViewTree,16,4,1
DynViewSet:MergeViewDicts,20,5,2
DynViewSet:Save,7,3,1
DynViewSet:SaveAsync,12,1,1
DynViewSet:Unload,7,2,1
DynViewSet:DiscoverViewAssembly,42,7,4
DynViewSet:Dispose,4,1,0
DynViewSet:Dispose,7,3,1
AboutDialog:AboutDialog,3,1,0
AlertBox:AlertBox,4,1,0
AlertBox:SetMessage,35,16,4
AlertBox:Show,3,1,1
AlertBox:Show,7,1,5
AlertBox:button1_Click,3,1,2
AlertBox:AlertBox_Load,2,1,2
AlertBox:detailsButton_Click,3,1,2
AlertBox:copyLabelLink_LinkClicked,3,1,2
ComponentsListDialog:ComponentsListDialog,3,1,0
ComponentsListDialog:ComponentsListDialog_Load,19,2,2
ProgressDialog:ProgressDialog,5,1,2
ProgressDialog:Report,16,1,2
ProgressDialog:ShowProgress,24,2,4
ProgressDialog:cancelButton_Click,2,1,2
ProgressDialog:ProgressDialog_FormClosing,6,1,2
ProjectSelectionDialog:ProjectSelectionDialog,4,1,0
ProjectSelectionDialog:browseButton_Click,7,2,2
ProjectSelectionDialog:exitToolStripMenuItem_Click,3,1,2
ProjectSelectionDialog:aboutTCPlayerToolStripMenuItem_Click,4,1,2
ProjectSelectionDialog:ProjectSelectionDialog_Load,11,2,2
ProjectSelectionDialog:listOfProjects_DoubleClick,7,2,2
ProjectSelectionDialog:clearRecentProjectsToolStripMenuItem_Click,4,1,2
ProjectSettings:ProjectSettings,4,1,1
