Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ViewsTabControl,8,19,6,0,8,375,65,0,0,0.9,5,1
TargetException,0,1,0,0,1,6,1,0,0,0,0,0
ComponentException,0,1,0,0,1,6,1,0,0,0,0,2
ComponentNotFoundException,0,1,0,0,1,6,1,0,0,0,0,2
ProjectSerializationException,0,1,0,0,1,6,1,0,0,0,0,1
ViewException,0,1,0,0,1,6,1,0,0,0,0,1
ViewNotFoundException,0,1,0,0,1,6,1,0,0,0,0,2
AssemblyLoader,1,1,0,0,1,31,4,0,0,0,1,2
DynComponent,5,27,15,0,23,308,40,0,1,0.95,9,5
DynComponentSet,2,11,6,0,9,206,36,0,1,0.91,11,2
DynViewTimer,5,11,5,0,4,137,24,0,1,0.67,3,1
TCProject,12,25,12,0,21,457,69,0,1,0.95,11,2
Property,0,5,3,0,5,63,13,0,1,0,1,4
PropertySet,1,4,1,0,4,83,6,0,1,0.75,1,2
DynView,10,40,23,0,35,514,63,0,1,0.96,12,5
DynViewSet,3,13,9,0,9,266,42,0,1,0.82,12,2
AboutDialog,0,1,0,0,1,7,1,0,0,0,0,2
AlertBox,0,8,2,0,4,79,23,0,0,0,0,2
ComponentsListDialog,0,2,1,0,1,31,3,0,0,0,1,1
ProgressDialog,4,5,2,0,3,77,6,0,1,0.67,2,1
ProjectSelectionDialog,1,7,1,0,1,55,10,0,0,0.71,3,1
ProjectSettings,1,5,0,0,1,40,6,0,0,0.4,1,1
ViewsListDialog,0,2,1,0,1,31,3,0,0,0,1,1
IPluginSet,0,3,2,0,0,14,3,2,0,0,1,0
ISerializable,0,0,1,0,0,7,0,7,0,0,0,0
Logger,2,6,2,0,5,136,51,0,1,0.83,4,4
MostRecentProjects,3,6,0,0,2,97,18,0,0,0.44,0,2
StatusBarProgress,1,5,4,0,5,74,8,0,1,0.2,2,1
TCPlayerMain,10,64,0,0,1,759,138,0,0,0.89,21,2
Program,0,1,0,0,0,13,1,0,0,0,1,0
TextBoxStreamWriter,2,3,2,0,2,35,4,0,0,0.5,0,1
Utils,0,5,0,0,0,68,10,0,0,0,0,2
Messages,2,1,31,0,0,277,1,0,0,0,0,0
Resources,2,1,5,0,0,72,1,0,0,0,0,7
Resources,2,1,16,0,0,171,1,0,0,0,0,0
Settings,1,0,7,0,0,77,0,0,0,0,0,0
