Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ISerialTarget,0,1,0,0,0,4,1,1,0,0,0,1
Target,1,6,3,0,6,43,6,0,3,0.17,1,1
