Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WampSharp.V1,WampChannelFactoryExtensions,F:\newReposMay17\Code-Sharp_WampSharp\src\mono\WampSharp.WAMP1.Default\..\..\net45\WampSharp.WAMP1.Default\WAMP1\V1\WampChannelFactoryExtensions.cs,CreateChannel,The length of the statement  "	return factory.CreateChannel (new WebSocket4NetTextConnection<TMessage> (address' new Wamp1Binding<TMessage> (parser' factory.Formatter)' configureSecurityOptions)); " is 165.
