Architecture smell,Project,Namespace,Cause,Responsible Classes
Unstable Dependency,WampSharp.WAMP1.Default,WampSharp.V1,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): WampSharp.V1.Cra,WampSharp.V1.IWampCraServerBuilder
Feature Concentration,WampSharp.WAMP1.Default,WampSharp.V1,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultWampChannelFactory' WampChannelFactoryExtensions]' [DefaultWampCraHost]' [DefaultWampCraHost<TMessage>]' [DefaultWampHost]' [DefaultWampHost<TMessage>]' [Wamp1Binding<TMessage>]' [Wamp1Binding]. LCC (Lack of Component Cohesion) = 0.88,WampSharp.V1.DefaultWampCraHost' WampSharp.V1.DefaultWampCraHost<TMessage>' WampSharp.V1.DefaultWampHost' WampSharp.V1.DefaultWampHost<TMessage>' WampSharp.V1.Wamp1Binding<TMessage>' WampSharp.V1.Wamp1Binding
