Implementation smell,Namespace,Class,File,Method,Description
Long Statement,uComponents.MacroEngines,StaticFileMacroEngine,D:\research\architectureSmells\repos\uComponents_uComponents\src\uComponents.MacroEngines\StaticFileMacroEngine.cs,Execute,The length of the statement  "					var fileLocation = macro.ScriptName.StartsWith("~") ? macro.ScriptName : Path.Combine(SystemDirectories.MacroScripts' macro.ScriptName); " is 136.
Long Statement,uComponents.MacroEngines,StaticFileMacroEngine,D:\research\architectureSmells\repos\uComponents_uComponents\src\uComponents.MacroEngines\StaticFileMacroEngine.cs,Execute,The length of the statement  "				return string.Format("<div style=\"border: 1px solid #990000\">Error loading file {0}<br />{1}</div>"' macro.ScriptName' GlobalSettings.DebugMode ? ex.Message : string.Empty); " is 175.
Long Statement,uComponents.MacroEngines,XsltMacroEngine,D:\research\architectureSmells\repos\uComponents_uComponents\src\uComponents.MacroEngines\XsltMacroEngine.cs,Execute,The length of the statement  "				return string.Format("<div style=\"border: 1px solid #990000\">Error loading XSLT {0}<br />{1}</div>"' macro.ScriptName' GlobalSettings.DebugMode ? ex.Message : string.Empty); " is 175.
