Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BorderlessGaming,10,10,4,3,6,193,25,0,0,0,10,1
Program,1,1,0,1,0,34,8,0,0,0,2,3
ProcessDetailsList,3,4,3,0,2,55,10,0,0,0.75,1,1
Favorites,1,7,0,0,7,139,13,0,0,0.43,2,3
HiddenProcesses,4,8,0,0,7,121,21,0,0,0,0,1
ProcessDetails,11,2,6,11,2,169,7,0,0,0,3,6
AboutForm,28,17,0,0,1,381,18,0,0,0.88,1,0
MainWindow,86,66,0,1,3,1582,114,0,0,0.24,12,2
DesktopAreaSelector,17,17,1,2,1,386,85,0,0,0.35,1,1
InputText,5,4,3,0,1,134,5,0,0,0.5,0,1
Resources,2,1,13,0,0,138,1,0,0,0,0,3
AchievementManager,5,3,0,0,2,64,7,0,0,0.67,0,1
BorderlessGamingSteam,0,1,0,0,1,13,2,0,0,-1,2,1
AppEnvironment,0,3,2,0,3,98,7,0,0,-1,0,4
ExceptionHandler,1,1,0,0,1,27,1,0,0,0,0,1
AutoStart,0,4,0,0,3,53,6,0,0,-1,0,1
Tools,0,10,2,0,10,288,61,0,0,-1,2,6
UAC,0,3,1,0,3,113,7,0,0,-1,4,1
TOKEN_INFORMATION_CLASS,0,0,0,0,0,37,0,0,0,-1,0,2
SECURITY_IMPERSONATION_LEVEL,0,0,0,0,0,13,0,0,0,-1,0,0
SID_AND_ATTRIBUTES,2,0,0,2,0,10,0,0,0,-1,0,0
TOKEN_ELEVATION,1,0,0,1,0,8,0,0,0,-1,0,1
SafeTokenHandle,0,4,0,0,0,19,4,0,0,-1,0,2
NativeMethods,20,2,0,20,2,75,2,0,0,1,2,1
WindowStyleFlags,0,0,0,0,0,56,0,0,0,-1,0,4
SetWindowPosFlags,0,0,0,0,0,19,0,0,0,-1,0,2
MenuFlags,0,0,0,0,0,6,0,0,0,-1,0,2
WindowLongIndex,0,0,0,0,0,10,0,0,0,-1,0,3
SystemMetric,0,0,0,0,0,189,0,0,0,-1,0,1
WindowMessages,0,0,0,0,0,4,0,0,0,-1,0,0
WindowShowStyle,0,0,0,0,0,61,0,0,0,-1,0,2
SPI,0,0,0,0,0,1034,0,0,0,-1,0,2
SPIF,0,0,0,0,0,17,0,0,0,-1,0,2
OCR_SYSTEM_CURSORS,0,0,0,0,0,59,0,0,0,-1,0,2
GetAncestorFlags,0,0,0,0,0,15,0,0,0,-1,0,1
Manipulation,5,5,0,2,4,235,42,0,0,0.4,15,2
Native,9,53,0,5,45,349,63,0,0,0.83,10,4
Windows,0,2,0,0,1,51,12,0,0,-1,4,1
