Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
OrchardCore.Deployment.Remote,AdminMenu,1,2,0,0,2,31,3,0,1,0,1,1,OrchardCore.Deployment.Remote.Permissions,OrchardCore.Deployment.Startup
OrchardCore.Deployment.Remote,Permissions,3,2,0,3,2,21,2,0,0,0,0,4,,OrchardCore.Deployment.Remote.Controllers.ExportRemoteInstanceController' OrchardCore.Deployment.Remote.AdminMenu' OrchardCore.Deployment.Remote.Controllers.RemoteClientController' OrchardCore.Deployment.Remote.Controllers.RemoteInstanceController
OrchardCore.Deployment.Remote.Controllers,ExportRemoteInstanceController,6,2,1,0,2,85,7,0,0,0,3,1,OrchardCore.Deployment.Remote.Permissions' OrchardCore.Deployment.Remote.Services.RemoteInstanceService' OrchardCore.Deployment.Remote.ViewModels.ImportViewModel,OrchardCore.Deployment.Remote.Controllers.ImportRemoteInstanceController
OrchardCore.Deployment.Remote.Controllers,ImportRemoteInstanceController,3,2,1,0,2,59,3,0,0,0,3,0,OrchardCore.Deployment.Remote.Controllers.ExportRemoteInstanceController' OrchardCore.Deployment.Remote.Services.RemoteClientService' OrchardCore.Deployment.Remote.ViewModels.ImportViewModel,
OrchardCore.Deployment.Remote.Controllers,RemoteClientController,5,8,2,0,7,143,23,0,0,0,4,1,OrchardCore.Deployment.Remote.Permissions' OrchardCore.Deployment.Remote.Services.RemoteClientService' OrchardCore.Deployment.Remote.ViewModels.EditRemoteClientViewModel' OrchardCore.Deployment.Remote.ViewModels.RemoteClientIndexViewModel,OrchardCore.Deployment.Startup
OrchardCore.Deployment.Remote.Controllers,RemoteInstanceController,4,8,2,0,7,158,26,0,0,0,4,1,OrchardCore.Deployment.Remote.Permissions' OrchardCore.Deployment.Remote.Services.RemoteInstanceService' OrchardCore.Deployment.Remote.ViewModels.EditRemoteInstanceViewModel' OrchardCore.Deployment.Remote.ViewModels.RemoteInstanceIndexViewModel,OrchardCore.Deployment.Startup
OrchardCore.Deployment.Remote.Models,RemoteClient,0,0,3,0,0,6,0,0,0,-1,0,2,,OrchardCore.Deployment.Remote.Models.RemoteClientList' OrchardCore.Deployment.Remote.Services.RemoteClientService
OrchardCore.Deployment.Remote.Models,RemoteClientList,0,0,1,0,0,4,0,0,0,-1,1,2,OrchardCore.Deployment.Remote.Models.RemoteClient,OrchardCore.Deployment.Remote.ViewModels.RemoteClientIndexViewModel' OrchardCore.Deployment.Remote.Services.RemoteClientService
OrchardCore.Deployment.Remote.Models,RemoteInstance,0,0,5,0,0,8,0,0,0,-1,0,2,,OrchardCore.Deployment.Remote.Models.RemoteInstanceList' OrchardCore.Deployment.Remote.Services.RemoteInstanceService
OrchardCore.Deployment.Remote.Models,RemoteInstanceList,0,0,1,0,0,4,0,0,0,-1,1,2,OrchardCore.Deployment.Remote.Models.RemoteInstance,OrchardCore.Deployment.Remote.ViewModels.RemoteInstanceIndexViewModel' OrchardCore.Deployment.Remote.Services.RemoteInstanceService
