Implementation smell,Namespace,Class,File,Method,Description
Complex Method,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,CreatePOST,Cyclomatic complexity of the method is 9
Complex Method,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddReusablePartToPOST,Cyclomatic complexity of the method is 11
Complex Method,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,CreatePartPOST,Cyclomatic complexity of the method is 8
Complex Method,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddFieldToPOST,Cyclomatic complexity of the method is 11
Complex Method,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,EditFieldPOST,Cyclomatic complexity of the method is 12
Complex Method,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,EditTypePartPOST,Cyclomatic complexity of the method is 11
Long Parameter List,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AdminController,The method has 10 parameters. Parameters: contentDefinitionDisplayManager' contentDefinitionService' contentDefinitionManager' settings' authorizationService' session' logger' htmlLocalizer' stringLocalizer' notifier
Long Parameter List,OrchardCore.ContentTypes.Editors,ContentDefinitionDisplayCoordinator,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Editors\ContentDefinitionDisplayCoordinator.cs,ContentDefinitionDisplayCoordinator,The method has 5 parameters. Parameters: typeDisplayDrivers' typePartDisplayDrivers' partDisplayDrivers' partFieldDisplayDrivers' logger
Long Parameter List,OrchardCore.ContentTypes.Editors,DefaultContentDefinitionDisplayManager,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Editors\DefaultContentDefinitionDisplayManager.cs,DefaultContentDefinitionDisplayManager,The method has 7 parameters. Parameters: handlers' shapeTableManager' contentDefinitionManager' shapeFactory' themeManager' logger' layoutAccessor
Long Parameter List,OrchardCore.ContentTypes.Services,ContentDefinitionService,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Services\ContentDefinitionService.cs,ContentDefinitionService,The method has 7 parameters. Parameters: contentDefinitionManager' contentDefinitionEventHandlers' contentParts' contentFields' contentOptions' logger' localizer
Long Parameter List,OrchardCore.ContentTypes.Services,ContentDefinitionService,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Services\ContentDefinitionService.cs,AddReusablePartToType,The method has 5 parameters. Parameters: name' displayName' description' partName' typeName
Long Parameter List,OrchardCore.ContentTypes.Services,IContentDefinitionService,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Services\IContentDefinitionService.cs,AddReusablePartToType,The method has 5 parameters. Parameters: name' displayName' description' partName' typeName
Long Identifier,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AdminController,The length of the parameter contentDefinitionDisplayManager is 31.
Long Identifier,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,,The length of the parameter _contentDefinitionDisplayManager is 32.
Long Identifier,OrchardCore.ContentTypes.Services,ContentDefinitionService,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Services\ContentDefinitionService.cs,ContentDefinitionService,The length of the parameter contentDefinitionEventHandlers is 30.
Long Identifier,OrchardCore.ContentTypes.Services,ContentDefinitionService,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Services\ContentDefinitionService.cs,,The length of the parameter _contentDefinitionEventHandlers is 31.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,CreatePOST,The length of the statement  "            if (_contentDefinitionService.LoadTypes().Any(t => String.Equals(t.DisplayName.Trim()' viewModel.DisplayName.Trim()' StringComparison.OrdinalIgnoreCase))) " is 154.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,CreatePOST,The length of the statement  "            if (_contentDefinitionService.LoadTypes().Any(t => String.Equals(t.Name.Trim()' viewModel.Name.Trim()' StringComparison.OrdinalIgnoreCase))) " is 140.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddPartsTo,The length of the statement  "                    .Where(cpd => !typePartNames.Contains(cpd.Name) && cpd.PartDefinition != null ? cpd.PartDefinition.GetSettings<ContentPartSettings>().Attachable : false) " is 153.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddPartsTo,The length of the statement  "                    .Select(cpd => new PartSelectionViewModel { PartName = cpd.Name' PartDisplayName = cpd.DisplayName' PartDescription = cpd.Description }) " is 136.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddReusablePartTo,The length of the statement  "                    .Select(cpd => new PartSelectionViewModel { PartName = cpd.Name' PartDisplayName = cpd.DisplayName' PartDescription = cpd.Description }) " is 136.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddReusablePartToPOST,The length of the statement  "            if (typeViewModel.TypeDefinition.Parts.Any(f => String.Equals(f.DisplayName().Trim()' viewModel.DisplayName.Trim()' StringComparison.OrdinalIgnoreCase))) " is 153.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddReusablePartToPOST,The length of the statement  "            if (typeViewModel.TypeDefinition.Parts.Any(f => String.Equals(f.Name.Trim()' viewModel.Name.Trim()' StringComparison.OrdinalIgnoreCase))) " is 137.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddReusablePartToPOST,The length of the statement  "            _contentDefinitionService.AddReusablePartToType(viewModel.Name' viewModel.DisplayName' viewModel.Description' partToAdd' typeViewModel.Name); " is 141.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,CreatePartPOST,The length of the statement  "            if (_contentDefinitionService.LoadParts(false).Any(p => String.Equals(p.Name.Trim()' viewModel.Name.Trim()' StringComparison.OrdinalIgnoreCase))) " is 145.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddFieldToPOST,The length of the statement  "            if (partDefinition.Fields.Any(f => String.Equals(f.DisplayName().Trim()' viewModel.DisplayName.Trim()' StringComparison.OrdinalIgnoreCase))) " is 140.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddFieldToPOST,The length of the statement  "            if (partDefinition.Fields.Any(f => String.Equals(f.Name.Trim()' viewModel.Name.Trim()' StringComparison.OrdinalIgnoreCase))) " is 124.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,AddFieldToPOST,The length of the statement  "            _contentDefinitionService.AddFieldToPart(viewModel.Name' viewModel.DisplayName' viewModel.FieldTypeName' partDefinition.Name); " is 126.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,EditFieldPOST,The length of the statement  "                if (_contentDefinitionService.LoadPart(partViewModel.Name).PartDefinition.Fields.Any(t => t.Name != viewModel.Name && String.Equals(t.DisplayName().Trim()' viewModel.DisplayName.Trim()' StringComparison.OrdinalIgnoreCase))) " is 223.
Long Statement,OrchardCore.ContentTypes.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.ContentTypes\Controllers\AdminController.cs,EditTypePartPOST,The length of the statement  "                    if (typeDefinition.Parts.Any(t => t.Name != viewModel.Name && String.Equals(t.DisplayName()?.Trim()' viewModel.DisplayName.Trim()' StringComparison.OrdinalIgnoreCase))) " is 168.
