Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
OrchardCore.Contents,AdminMenu,2,2,1,0,2,49,4,0,0,0,1,0,OrchardCore.Contents.Permissions,
OrchardCore.Contents,Migrations,1,2,0,0,2,15,2,0,0,0,0,0,,
OrchardCore.Contents,Permissions,10,2,0,10,2,64,2,0,0,0,0,6,,OrchardCore.Contents.AdminMenu' OrchardCore.Contents.Controllers.AdminController' OrchardCore.Contents.Controllers.ItemController' OrchardCore.Content.Controllers.ApiController' OrchardCore.Demo.Controllers.ContentApiController' OrchardCore.Lists.RemotePublishing.MetaWeblogHandler
OrchardCore.Contents,Shapes,0,2,0,0,1,66,2,0,0,-1,0,0,,
OrchardCore.Contents,Startup,0,2,0,0,2,77,2,0,0,-1,1,0,OrchardCore.Contents.TagHelpers.ContentLinkTagHelper,
OrchardCore.Contents.Controllers,AdminController,8,17,3,0,13,520,56,0,1,0,7,0,OrchardCore.Settings.ISiteService' OrchardCore.ContentManagement.Display.IContentItemDisplayManager' OrchardCore.Contents.ViewModels.ContentOptions' OrchardCore.Contents.ViewModels.ListContentsViewModel' OrchardCore.Contents.ViewModels.ContentsStatus' OrchardCore.Contents.ViewModels.ContentsOrder' OrchardCore.Contents.Permissions,
OrchardCore.Contents.Controllers,ItemController,3,3,0,0,3,49,8,0,1,0,2,0,OrchardCore.ContentManagement.Display.IContentItemDisplayManager' OrchardCore.Contents.Permissions,
OrchardCore.Content.Controllers,ApiController,2,2,0,0,2,25,4,0,0,0,1,0,OrchardCore.Contents.Permissions,
OrchardCore.Contents.Drivers,ContentsDriver,1,3,0,0,3,35,5,0,2,0.67,1,0,OrchardCore.DisplayManagement.ModelBinding.IUpdateModel,
OrchardCore.Contents.Drivers,DateEditorDriver,1,4,0,0,4,37,6,0,2,0,5,0,OrchardCore.Contents.Models.CommonPartSettings' OrchardCore.Contents.Models.CommonPart' OrchardCore.DisplayManagement.Views.ShapeResult' OrchardCore.Contents.ViewModels.DateEditorViewModel' OrchardCore.DisplayManagement.ModelBinding.IUpdateModel,
OrchardCore.Contents.Drivers,OwnerEditorDriver,3,4,0,0,4,57,9,0,2,0,5,0,OrchardCore.Contents.Models.CommonPartSettings' OrchardCore.Contents.Models.CommonPart' OrchardCore.DisplayManagement.Views.ShapeResult' OrchardCore.ContentManagement.Display.Models.BuildPartEditorContext' OrchardCore.Contents.ViewModels.OwnerEditorViewModel,
OrchardCore.Contents.Feeds.Builders,CommonFeedItemBuilder,1,2,0,0,2,61,5,0,1,0,3,0,OrchardCore.Feeds.Models.FeedResponse' OrchardCore.Feeds.Models.FeedContext' OrchardCore.Feeds.IFeedBuilder,
OrchardCore.Contents.Filters,BuildDisplayFilter,0,1,0,0,1,28,5,0,1,-1,0,0,,
OrchardCore.Contents.Handlers,ContentsHandler,1,5,0,0,5,71,5,0,0,0.4,0,0,,
