Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,OrchardCore.Flows.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Controllers\AdminController.cs,AdminController,The method has 5 parameters. Parameters: contentManager' contentItemDisplayManager' shapeFactory' logger' localizer
Long Parameter List,OrchardCore.Flows.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Controllers\AdminController.cs,BuildEditor,The method has 8 parameters. Parameters: id' prefix' prefixesName' contentTypesName' targetId' flowmetadata' parentContentType' partName
Long Statement,OrchardCore.Flows.Drivers,BagPartDisplay,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Drivers\BagPartDisplay.cs,UpdateAsync,The length of the statement  "                var widgetModel = await contentItemDisplayManager.UpdateEditorAsync(contentItem' context.Updater' context.IsNew' htmlFieldPrefix: model.Prefixes[i]); " is 149.
Long Statement,OrchardCore.Flows.Drivers,FlowPartDisplay,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Drivers\FlowPartDisplay.cs,UpdateAsync,The length of the statement  "                var widgetModel = await contentItemDisplayManager.UpdateEditorAsync(contentItem' context.Updater' context.IsNew' htmlFieldPrefix: model.Prefixes[i]); " is 149.
Long Statement,OrchardCore.Flows.Settings,BagPartSettingsDisplayDriver,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Settings\BagPartSettingsDisplayDriver.cs,UpdateAsync,The length of the statement  "                context.Updater.ModelState.AddModelError(nameof(model.ContainedContentTypes)' S["At least one content type must be selected."]); " is 128.
Magic Number,OrchardCore.Flows.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Controllers\AdminController.cs,BuildEditor,The following statement contains a magic number: int colSize = 12;
Magic Number,OrchardCore.Flows.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Controllers\AdminController.cs,BuildEditor,The following statement contains a magic number: colSize = (int)Math.Round((double)metadata.Size / 100.0 * 12);
Magic Number,OrchardCore.Flows.Controllers,AdminController,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Controllers\AdminController.cs,BuildEditor,The following statement contains a magic number: colSize = (int)Math.Round((double)metadata.Size / 100.0 * 12);
Magic Number,OrchardCore.Flows.GraphQL,FlowAlignmentEnum,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\GraphQL\FlowAlignmentEnum.cs,FlowAlignmentEnum,The following statement contains a magic number: AddValue("Right"' "Right alignment."' 2);
Magic Number,OrchardCore.Flows.GraphQL,FlowAlignmentEnum,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\GraphQL\FlowAlignmentEnum.cs,FlowAlignmentEnum,The following statement contains a magic number: AddValue("Justify"' "Justify alignment."' 3);
Magic Number,OrchardCore.Flows,Migrations,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Migrations.cs,UpdateFrom1,The following statement contains a magic number: return 3;
Magic Number,OrchardCore.Flows,Migrations,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.Flows\Migrations.cs,UpdateFrom2,The following statement contains a magic number: return 3;
