Implementation smell,Namespace,Class,File,Method,Description
Long Statement,OrchardCore.OpenId.EntityFrameworkCore,Startup,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.OpenId.EntityFrameworkCore\Startup.cs,ConfigureServices,The length of the statement  "                services.Replace(ServiceDescriptor.Scoped(typeof(OpenIddictApplicationStore<''''>)' typeof(OpenIdApplicationStore<''''>))); " is 123.
Long Statement,OrchardCore.OpenId.EntityFrameworkCore,Startup,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.OpenId.EntityFrameworkCore\Startup.cs,ConfigureServices,The length of the statement  "                services.Replace(ServiceDescriptor.Scoped(typeof(OpenIddictAuthorizationStore<''''>)' typeof(OpenIdAuthorizationStore<''''>))); " is 127.
Complex Conditional,OrchardCore.OpenId.EntityFrameworkCore,Startup,C:\research\architectureSmells\repos\OrchardCMS_Brochard\src\OrchardCore.Modules\OrchardCore.OpenId.EntityFrameworkCore\Startup.cs,GetEntityTypes,The conditional expression  "applicationType != null && authorizationType != null && scopeType != null && tokenType != null"  is complex.
