Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Banshee.MediaPanel.Client,MediaPanelClient,F:\newReposMay17\GNOME_banshee\src\Clients\MediaPanel\Banshee.MediaPanel.Client\MediaPanelClient.cs,Main,The length of the statement  "	var assembly_file = Paths.Combine (Path.GetDirectoryName (Assembly.GetEntryAssembly ().Location)' "Extensions"' "Banshee.MediaPanel.dll"); " is 138.
Long Statement,Banshee.MediaPanel.Client,MediaPanelClient,F:\newReposMay17\GNOME_banshee\src\Clients\MediaPanel\Banshee.MediaPanel.Client\MediaPanelClient.cs,Main,The length of the statement  "		assembly_file = Paths.Combine (Path.GetDirectoryName (Assembly.GetEntryAssembly ().Location)' "Banshee.MediaPanel.dll"); " is 120.
