Design smell,Namespace,Class,File,Cause
Imperative Abstraction,Banshee.Widgets,DateButton,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: HideCalendar
Unutilized Abstraction,Banshee.Widgets,DateButton,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Banshee.Widgets,DateButton,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DateButton (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs' [4' 34])' LinearProgress (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinearProgress.cs' [4' 34])' PropertyTable (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\PropertyTable.cs' [4' 34])
Duplicate Abstraction,Banshee.Widgets,DateButton,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DateButton (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs' [7' 26])' DictionaryComboBox<T> (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DictionaryComboBox.cs' [6' 25])' DiscUsageDisplay (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DiscUsageDisplay.cs' [6' 25])' LinearProgress (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinearProgress.cs' [7' 26])' LinkLabel (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinkLabel.cs' [6' 25])' PropertyTable (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\PropertyTable.cs' [7' 26])' SeekSlider (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\SeekSlider.cs' [6' 25])' Tile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\Tile.cs' [6' 25])' MenuTile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\MenuTile.cs' [6' 25])
Duplicate Abstraction,Banshee.Widgets,DateButton,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DateButton (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs' [7' 34])' DictionaryComboBox<T> (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DictionaryComboBox.cs' [6' 33])' Tile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\Tile.cs' [6' 33])' MenuTile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\MenuTile.cs' [6' 33])' LinearProgress (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinearProgress.cs' [7' 34])' PropertyTable (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\PropertyTable.cs' [7' 34])
Duplicate Abstraction,Banshee.Widgets,DateButton,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DateButton (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs' [7' 30])' DiscUsageDisplay (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DiscUsageDisplay.cs' [6' 29])' DictionaryComboBox<T> (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DictionaryComboBox.cs' [6' 29])' LinearProgress (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinearProgress.cs' [7' 30])' LinkLabel (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinkLabel.cs' [6' 29])' PropertyTable (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\PropertyTable.cs' [7' 30])' SeekSlider (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\SeekSlider.cs' [6' 29])' Tile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\Tile.cs' [6' 29])' MenuTile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\MenuTile.cs' [6' 29])
Duplicate Abstraction,Banshee.Widgets,DateButton,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DateButton (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs' [7' 32])' LinkLabel (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinkLabel.cs' [6' 31])' DictionaryComboBox<T> (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DictionaryComboBox.cs' [6' 31])' LinearProgress (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinearProgress.cs' [7' 32])' PropertyTable (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\PropertyTable.cs' [7' 32])' Tile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\Tile.cs' [6' 31])' MenuTile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\MenuTile.cs' [6' 31])
Duplicate Abstraction,Banshee.Widgets,DateButton,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DateButton (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DateButton.cs' [7' 31])' SeekSlider (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\SeekSlider.cs' [6' 30])' DictionaryComboBox<T> (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DictionaryComboBox.cs' [6' 30])' LinearProgress (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinearProgress.cs' [7' 31])' LinkLabel (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinkLabel.cs' [6' 30])' PropertyTable (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\PropertyTable.cs' [7' 31])' Tile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\Tile.cs' [6' 30])' MenuTile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\MenuTile.cs' [6' 30])
Unutilized Abstraction,Banshee.Widgets,DictionaryComboBox<T>,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DictionaryComboBox.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Banshee.Widgets,DictionaryComboBox<T>,D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DictionaryComboBox.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DictionaryComboBox<T> (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DictionaryComboBox.cs' [3' 24])' DiscUsageDisplay (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\DiscUsageDisplay.cs' [3' 24])' LinkLabel (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\LinkLabel.cs' [3' 24])' SeekSlider (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\SeekSlider.cs' [3' 24])' Tile (D:\research\architectureSmells\repos\GNOME_banshee\src\Core\Banshee.Widgets\Banshee.Widgets\Tile.cs' [3' 24])
