Method,LOC,CC,PC
GetConstructorCompletion:GetConstructorCompletion,2,1,0
GetConstructorCompletion:ProvideMemberSpecificArguments,16,2,3
GetConstructorCompletion:ShouldProvideMemberSpecificArguments,3,1,1
GetMemberCompletion:GetMemberCompletion,2,1,0
GetMemberCompletion:ProvideMemberSpecificArguments,4,1,3
GetMethodCompletion:GetMethodCompletion,2,1,0
GetMethodCompletion:ProvideMemberSpecificArguments,26,2,3
GetPropertyCompletion:GetPropertyCompletion,2,1,0
GetPropertyCompletion:ProvideMemberSpecificArguments,27,2,3
MethodSpecificCompletion:MethodSpecificCompletion,3,1,1
MethodSpecificCompletion:ProcessMembers,48,1,3
MethodSpecificCompletion:Typeof,3,1,2
MethodSpecificCompletion:Typeof,3,1,2
MethodSpecificCompletion:ShouldProvideMemberSpecificArguments,3,1,1
MethodSpecificCompletion:IncludeSymbol,3,1,1
MethodSpecificCompletion:ProvideMemberSpecificArguments,2,1,3
MethodSpecificCompletion:NeedsBindingFlags,4,1,1
MethodSpecificCompletion:GetExpectedBindingFlags,20,3,1
ReflectionGenericMethodLookupItem:ReflectionGenericMethodLookupItem,3,1,4
ReflectionGenericMethodLookupItem:Accept,41,4,6
ReflectionGenericMethodLookupItem:BuildArguments,12,3,3
ReflectionGenericMethodLookupItem:BuildType,9,2,2
ReflectionGenericMethodLookupItem:OnAfterComplete,2,1,6
ReflectionMemberLookupItem:ReflectionMemberLookupItem,4,1,5
ReflectionMemberLookupItem:GetText,3,1,0
ReflectionMemberLookupItem:OnAfterComplete,12,1,6
ReflectionMethodsCompletionProvider:IsAvailable,7,2,1
ReflectionMethodsCompletionProvider:AddLookupItems,33,6,2
ReflectionMethodsCompletionProvider:IsCompletionRegisteredForMethod,3,1,2
ReflectionMembersPreference:FilterItems,3,1,1
ExtensionMethodsFilter:ExtensionMethodsFilter,3,1,1
ExtensionMethodsFilter:Accepts,9,2,1
EnumExtensions:GetFullString,19,5,2
ImportHelper:AddMissingNamespaceImport,4,1,3
ImportHelper:AddMissingNamespaceImport,7,2,3
ImportHelper:GetNamespace,6,1,2
ReflectedTypeResolveResult:ReflectedTypeResolveResult,3,1,0
ReflectedTypeResolveResult:ReflectedTypeResolveResult,6,2,2
ReflectionMethodsValidationStage:CreateProcess,3,1,4
ReflectionMethodsValidationProcess:ReflectionMethodsValidationProcess,2,1,3
ReflectionMethodsValidationProcess:VisitInvocationExpression,17,4,2
ReflectionMethodsValidationProcess:ResolveReflectedType,3,1,1
ReflectionValidatorsRegistry:GetValidator,8,2,1
Methods:Of,3,1,1
Methods:Is,3,1,2
Methods:GetMethodInfo,5,1,1
GetMethodInfoVisitor:VisitConstant,7,2,1
UseReflectionQuickFix:UseReflectionQuickFix,5,1,1
UseReflectionQuickFix:ExecutePsiTransaction,69,10,2
UseReflectionQuickFix:CreateArrayCreationExpression,5,1,2
UseReflectionQuickFix:GetInvokeMemberBindingFlag,20,2,2
UseReflectionQuickFix:AddSystemReflectionNamespace,3,1,1
UseReflectionQuickFix:IsAvailable,6,1,1
XmlDocUtil:XmlDocId,51,10,1
XmlDocUtil:GetTypeElementXmlDocId,6,2,1
XmlDocUtil:GetTypeElementQualifiedName,3,1,1
XmlDocUtil:BuildTypeString,19,2,2
XmlDocUtil:BuildArrayRankString,14,4,2
AmbigiousMemberMatchError:AmbigiousMemberMatchError,5,1,3
AmbigiousMemberMatchError:IsValid,3,1,0
AmbigiousMemberMatchError:CalculateRange,3,1,0
BindingFlagsCanBeSkippedWarning:BindingFlagsCanBeSkippedWarning,4,1,2
BindingFlagsCanBeSkippedWarning:IsValid,4,1,0
BindingFlagsCanBeSkippedWarning:CalculateRange,3,1,0
IncorrectMakeArrayTypeHighlighting:IncorrectMakeArrayTypeHighlighting,4,1,2
IncorrectMakeArrayTypeHighlighting:IsValid,3,1,0
IncorrectMakeArrayTypeHighlighting:CalculateRange,3,1,0
IncorrectMakeGenericTypeHighlighting:IncorrectMakeGenericTypeHighlighting,5,1,3
IncorrectMakeGenericTypeHighlighting:IsValid,3,1,0
IncorrectMakeGenericTypeHighlighting:CalculateRange,3,1,0
IsNotEnumTypeError:IsNotEnumTypeError,3,1,1
IsNotEnumTypeError:IsValid,3,1,0
IsNotEnumTypeError:CalculateRange,3,1,0
ReflectionHighlightingBase:ReflectionHighlightingBase,2,1,0
ReflectionHighlightingBase:CalculateRange,0,1,0
IncorrectBindingFlagsError:IncorrectBindingFlagsError,7,1,5
IncorrectBindingFlagsError:IsValid,3,1,0
IncorrectBindingFlagsError:CalculateRange,7,2,0
ReflectionMemberNotFoundError:ReflectionMemberNotFoundError,6,1,4
ReflectionMemberNotFoundError:IsValid,3,1,0
ReflectionMemberNotFoundError:CalculateRange,3,1,0
CorrectBindingFlagsQuickFix:CorrectBindingFlagsQuickFix,3,1,1
CorrectBindingFlagsQuickFix:ExecutePsiTransaction,15,2,2
CorrectBindingFlagsQuickFix:IsAvailable,3,1,1
DidYouMeanForReflectionQuickFix:DidYouMeanForReflectionQuickFix,3,1,1
DidYouMeanForReflectionQuickFix:GetTypeElement,15,4,1
DidYouMeanForReflectionQuickFix:CreateReplacementExpression,4,1,2
DidYouMeanForReflectionQuickFix:ConfigureFilters,4,1,1
ReflectedMembersSymbolsFilter:ReflectedMembersSymbolsFilter,3,1,1
ReflectedMembersSymbolsFilter:Accepts,8,2,2
DidYouMeanQuickFix:DidYouMeanQuickFix,3,1,1
DidYouMeanQuickFix:GetTypeElement,25,4,1
DidYouMeanQuickFix:CreateReplacementExpression,6,1,2
DidYouMeanQuickFix:ConfigureFilters,4,1,1
ReplaceWithSimilarName:ReplaceWithSimilarName,9,4,4
ReplaceWithSimilarName:ExecutePsiTransaction,4,1,2
DidYouMeanQuickFixBase:DidYouMeanQuickFixBase,4,1,2
DidYouMeanQuickFixBase:CreateBulbItems,3,1,0
DidYouMeanQuickFixBase:ConfigureFilters,2,1,1
DidYouMeanQuickFixBase:GetMostSimilarNamesBulbActions,32,3,0
DidYouMeanQuickFixBase:GetTypeElement,0,1,1
DidYouMeanQuickFixBase:CreateReplacementExpression,0,1,2
DidYouMeanQuickFixBase:IsAvailable,3,1,1
DidYouMeanQuickFixBase:CalculateLevenshteinDistance,27,6,2
StaticOrInstanceFilter:StaticOrInstanceFilter,3,1,1
StaticOrInstanceFilter:Accepts,3,1,2
RemoveBindingFlagsQuickFix:RemoveBindingFlagsQuickFix,3,1,1
RemoveBindingFlagsQuickFix:ExecutePsiTransaction,5,1,2
RemoveBindingFlagsQuickFix:IsAvailable,3,1,1
ReflectedMemberOccurenceProvider:MakeOccurence,9,2,1
ReflectedMemberOccurence:ReflectedMemberOccurence,4,1,4
ReflectedMemberOccurenceKindProvider:GetOccurenceKinds,7,2,1
ReflectedMemberOccurenceKindProvider:GetAllPossibleOccurenceKinds,3,1,0
ReflectedMemberReference:ReflectedMemberReference,4,1,3
ReflectedMemberReference:ResolveWithoutCache,3,1,0
ReflectedMemberReference:GetName,5,1,0
ReflectedMemberReference:GetReferenceSymbolTable,3,1,1
ReflectedMemberReference:GetTreeTextRange,3,1,0
ReflectedMemberReference:BindTo,14,3,1
ReflectedMemberReference:BindTo,3,1,2
ReflectedMemberReference:GetAccessContext,3,1,0
ReflectedMemberReference:GetAccessContainingTypeElement,3,1,0
ReflectedMemberReference:GetStaticness,3,1,0
ReflectedMemberReference:GetQualifierKind,3,1,0
ReflectedMemberReference:GetQualifierTypeElement,3,1,0
ReflectedMemberReference:GetPsiModule,3,1,0
ReflectedMemberReference:IsValid,3,1,0
ReflectedMemberReferenceFactory:GetReferences,19,4,2
